Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Snake,Boa Constrictor,2.8,0.9,Improper husbandry conditions,"Weight loss, Vomiting",Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,6.7,3.42,Metabolic stress,"Weight loss, Anorexia",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,3.3,1.44,Metabolic stress,Diarrhea,Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,3.1,0.86,Gastrointestinal infection,"Dehydration, Mucus in stool, Vomiting",Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,2.6,1.1,Improper husbandry conditions,"Abdominal pain, Lethargy, Weight loss",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,6.2,1.22,Gastrointestinal infection,"Abdominal pain, Dehydration, Mucus in stool",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,2.5,0.73,Improper husbandry conditions,"Anorexia, Weight loss",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,5.4,2.15,Dehydration,"Diarrhea, Mucus in stool, Anorexia",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,4.6,2.37,Improper husbandry conditions,"Abdominal pain, Lethargy, Weight loss",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,3.6,0.66,Dehydration,"Weight loss, Lethargy, Abdominal pain",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,3.8,0.58,Parasitic infection,Abdominal pain,Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,9.5,4.75,Improper husbandry conditions,Anorexia,Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,8.3,3.48,Improper husbandry conditions,"Dehydration, Abdominal pain, Lethargy",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,3.3,1.49,Improper husbandry conditions,Lethargy,Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,8.5,1.66,Improper husbandry conditions,"Abdominal pain, Lethargy, Vomiting",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,8.2,4.45,Dehydration,Anorexia,Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,7.3,2.3,Metabolic stress,"Weight loss, Vomiting",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,5.5,3.21,Dehydration,"Diarrhea, Mucus in stool",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,5.0,2.49,Improper husbandry conditions,"Lethargy, Mucus in stool, Vomiting",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,8.2,1.47,Parasitic infection,"Diarrhea, Lethargy",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,9.4,3.9,Improper husbandry conditions,"Mucus in stool, Anorexia",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,6.2,1.73,Improper husbandry conditions,"Mucus in stool, Vomiting",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,0.8,0.32,Improper husbandry conditions,"Diarrhea, Dehydration",Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,2.7,1.09,Improper husbandry conditions,"Lethargy, Mucus in stool, Diarrhea",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,7.2,3.85,Metabolic stress,Diarrhea,Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,8.5,3.62,Gastrointestinal infection,Anorexia,Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,1.8,0.63,Parasitic infection,"Anorexia, Abdominal pain, Vomiting",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,9.1,1.48,Metabolic stress,"Dehydration, Vomiting, Abdominal pain",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,0.8,0.39,Parasitic infection,Anorexia,Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,5.3,1.74,Metabolic stress,"Mucus in stool, Abdominal pain, Lethargy",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,7.1,3.07,Dehydration,Vomiting,Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,6.6,3.76,Improper husbandry conditions,"Lethargy, Abdominal pain, Vomiting",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,0.5,0.14,Parasitic infection,Vomiting,Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,1.4,0.26,Parasitic infection,Diarrhea,Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,6.3,3.15,Improper husbandry conditions,"Vomiting, Anorexia, Mucus in stool",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,7.8,3.95,Dehydration,"Lethargy, Diarrhea, Mucus in stool",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,1.4,0.44,Dehydration,"Mucus in stool, Abdominal pain, Lethargy",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,5.7,2.61,Gastrointestinal infection,"Dehydration, Mucus in stool, Diarrhea",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,8.9,5.16,Improper husbandry conditions,"Diarrhea, Abdominal pain",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,4.6,2.68,Gastrointestinal infection,"Weight loss, Abdominal pain, Mucus in stool",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,8.0,2.61,Parasitic infection,"Anorexia, Abdominal pain",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,1.1,0.5,Gastrointestinal infection,Mucus in stool,Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,8.6,2.51,Metabolic stress,Mucus in stool,Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,6.0,1.84,Improper husbandry conditions,"Diarrhea, Abdominal pain",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,1.4,0.71,Gastrointestinal infection,"Abdominal pain, Vomiting",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,3.9,1.85,Dehydration,"Lethargy, Abdominal pain, Weight loss",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,7.0,1.33,Dehydration,"Diarrhea, Weight loss, Anorexia",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,7.7,4.16,Improper husbandry conditions,Diarrhea,Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,2.0,0.71,Parasitic infection,"Mucus in stool, Dehydration",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,2.2,1.23,Parasitic infection,"Anorexia, Abdominal pain, Vomiting",Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,1.8,0.57,Gastrointestinal infection,Anorexia,Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,5.9,2.63,Parasitic infection,Vomiting,Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,9.7,1.83,Dehydration,Dehydration,Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,5.5,1.17,Gastrointestinal infection,"Vomiting, Lethargy",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,6.0,3.03,Gastrointestinal infection,"Mucus in stool, Weight loss, Vomiting",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,2.9,1.59,Metabolic stress,Anorexia,Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,1.8,0.87,Improper husbandry conditions,Abdominal pain,Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,7.0,1.57,Improper husbandry conditions,Lethargy,Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,8.2,2.73,Dehydration,"Diarrhea, Dehydration",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,8.1,4.85,Parasitic infection,"Abdominal pain, Anorexia",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,2.3,1.01,Gastrointestinal infection,"Lethargy, Abdominal pain",Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,2.3,0.36,Dehydration,"Vomiting, Anorexia, Dehydration",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,3.4,1.1,Dehydration,Anorexia,Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,8.0,2.17,Improper husbandry conditions,Vomiting,Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,1.4,0.61,Dehydration,Abdominal pain,Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,5.5,3.04,Dehydration,"Anorexia, Diarrhea, Dehydration",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,6.4,1.19,Improper husbandry conditions,Diarrhea,Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,4.3,1.29,Improper husbandry conditions,"Vomiting, Anorexia",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,7.1,2.18,Improper husbandry conditions,"Weight loss, Vomiting, Lethargy",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,4.8,2.34,Metabolic stress,Weight loss,Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,2.1,1.0,Gastrointestinal infection,"Mucus in stool, Lethargy",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,1.9,0.98,Dehydration,Diarrhea,Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,2.5,1.26,Improper husbandry conditions,Mucus in stool,Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,6.1,1.19,Gastrointestinal infection,"Dehydration, Vomiting, Anorexia",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,3.6,0.98,Metabolic stress,"Abdominal pain, Mucus in stool, Weight loss",Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,2.7,1.01,Parasitic infection,Weight loss,Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,4.5,2.6,Parasitic infection,"Anorexia, Lethargy, Dehydration",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,6.4,1.66,Parasitic infection,Anorexia,Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,0.9,0.49,Parasitic infection,Anorexia,Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,6.5,1.44,Parasitic infection,"Vomiting, Abdominal pain, Mucus in stool",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,5.1,1.47,Parasitic infection,"Abdominal pain, Dehydration",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,6.5,3.81,Improper husbandry conditions,"Mucus in stool, Lethargy, Abdominal pain",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,9.8,3.98,Dehydration,"Vomiting, Dehydration, Abdominal pain",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,4.9,1.98,Improper husbandry conditions,Weight loss,Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,4.6,2.31,Metabolic stress,Diarrhea,Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,1.9,0.37,Parasitic infection,"Anorexia, Mucus in stool",Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,0.3,0.11,Dehydration,"Abdominal pain, Lethargy, Dehydration",Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,1.1,0.45,Parasitic infection,Lethargy,Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,9.7,5.31,Gastrointestinal infection,"Lethargy, Anorexia",Antiparasitic medication,Cryptosporidiosis
Snake,Boa Constrictor,3.9,2.03,Dehydration,"Weight loss, Vomiting",Environmental correction,Cryptosporidiosis
Snake,Boa Constrictor,9.0,4.14,Dehydration,Anorexia,Hydration therapy,Cryptosporidiosis
Snake,Boa Constrictor,3.1,0.72,Dehydration,Lethargy,Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,9.8,1.65,Metabolic stress,"Mucus in stool, Dehydration",Antibiotics,Cryptosporidiosis
Snake,Boa Constrictor,5.9,1.68,Dehydration,"Abdominal pain, Anorexia",Nutritional support,Cryptosporidiosis
Snake,Boa Constrictor,9.2,3.9,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,6.0,2.6,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,7.0,3.0,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,9.8,4.1,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,10.0,4.2,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,0.7,0.5,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,7.6,3.2,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,10.0,4.2,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,3.3,1.5,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,1.6,0.8,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,6.5,2.8,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,6.3,2.7,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,8.6,3.6,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,0.9,0.6,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,9.0,3.8,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,7.2,3.1,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,0.7,0.5,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,0.8,0.5,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,1.5,0.8,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,1.8,0.9,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,5.6,2.4,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,9.6,4.0,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,2.7,1.3,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,7.4,3.2,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,2.9,1.4,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,7.2,3.1,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,1.6,0.8,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,1.5,0.8,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,9.8,4.1,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,10.0,4.2,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,7.1,3.0,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,9.1,3.8,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,1.1,0.6,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,2.1,1.0,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,7.0,3.0,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,9.0,3.8,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,8.2,3.5,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,5.6,2.4,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,6.7,2.9,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,8.9,3.8,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,5.9,2.6,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,5.4,2.4,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,9.3,3.9,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,8.2,3.5,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,1.8,0.9,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,6.8,2.9,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,0.6,0.4,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,7.9,3.4,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,8.4,3.6,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,4.4,2.0,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,7.7,3.3,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,6.9,3.0,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,6.7,2.9,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,5.8,2.5,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,7.7,3.3,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,0.6,0.4,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,1.3,0.7,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,3.2,1.5,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,4.4,2.0,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,6.1,2.6,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,0.3,0.3,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,7.7,3.3,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,6.7,2.9,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,4.9,2.2,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,6.9,3.0,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,2.7,1.3,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,5.4,2.4,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,0.9,0.6,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,1.4,0.8,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,4.4,2.0,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,1.8,0.9,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,5.0,2.2,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,0.9,0.6,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,5.1,2.2,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,2.5,1.2,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,2.7,1.3,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,3.9,1.8,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,5.6,2.4,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,6.7,2.9,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,5.1,2.2,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,3.1,1.4,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,10.0,4.2,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,9.6,4.0,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,7.6,3.2,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,6.6,2.8,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,8.6,3.6,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,1.3,0.7,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,5.5,2.4,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,9.1,3.8,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,5.8,2.5,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,3.4,1.6,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,5.5,2.4,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,6.9,3.0,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Manual reduction,Cloacal Infections
Snake,Boa Constrictor,5.1,2.2,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,7.0,3.0,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,1.3,0.7,Parasitic Infection,"Cloacal irritation, Lethargy",Deworming medication,Cloacal Infections
Snake,Boa Constrictor,5.2,2.3,Prolapsed Cloaca,"Swollen cloacal area, Difficulty defecating",Topical antibiotic,Cloacal Infections
Snake,Boa Constrictor,5.4,2.4,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Warm baths,Cloacal Infections
Snake,Boa Constrictor,3.9,1.8,Parasitic Infection,"Cloacal irritation, Lethargy",Improved hygiene,Cloacal Infections
Snake,Boa Constrictor,7.1,3.0,Fungal Infection,"Discolored cloacal scales, Excessive shedding",Antifungal ointment,Cloacal Infections
Snake,Boa Constrictor,3.5,1.1,Obesity,"Reduced Mobility, Difficulty Breathing",Dietary Changes,Internal Organ Stress
Snake,Boa Constrictor,4.7,1.7,Liver Disease,"Loss of Appetite, Discolored Scales",Antibiotics,Internal Organ Stress
Snake,Boa Constrictor,5.9,2.4,Liver Disease,"Swollen Body, Discolored Scales",Antibiotics,Internal Organ Stress
Snake,Boa Constrictor,2.5,0.8,Kidney Dysfunction,"Excessive Thirst, Swollen Abdomen",Dietary Management,Internal Organ Stress
Snake,Boa Constrictor,10.0,4.2,Liver Disease,"Swollen Body, Discolored Scales",Supportive Care,Internal Organ Stress
Snake,Boa Constrictor,6.6,2.0,Dehydration,"Lethargy, Sunken Eyes",Electrolyte Therapy,Internal Organ Stress
Snake,Boa Constrictor,0.5,0.2,Dehydration,"Sunken Eyes, Lethargy",Electrolyte Therapy,Internal Organ Stress
Snake,Boa Constrictor,4.2,2.0,Kidney Dysfunction,"Swollen Abdomen, Excessive Thirst",Dietary Management,Internal Organ Stress
Snake,Boa Constrictor,3.3,1.5,Digestive Blockage,"Loss of Appetite, Abdominal Distention",Surgical Intervention,Internal Organ Stress
Snake,Boa Constrictor,6.6,3.0,Kidney Dysfunction,"Swollen Abdomen, Lethargy",Dietary Management,Internal Organ Stress
Snake,Boa Constrictor,0.6,0.2,Digestive Blockage,"Abdominal Distention, Loss of Appetite",Dietary Changes,Internal Organ Stress
Snake,Boa Constrictor,6.6,2.3,Parasitic Infection,"Lethargy, Weight Loss",Supportive Care,Internal Organ Stress
Snake,Boa Constrictor,8.9,1.9,Obesity,"Protruding Scales, Difficulty Breathing",Dietary Changes,Internal Organ Stress
Snake,Boa Constrictor,9.3,3.1,Kidney Dysfunction,"Lethargy, Swollen Abdomen",Dietary Management,Internal Organ Stress
Snake,Boa Constrictor,9.7,2.8,Liver Disease,"Discolored Scales, Loss of Appetite",Supportive Care,Internal Organ Stress
Snake,Boa Constrictor,7.7,2.9,Liver Disease,"Discolored Scales, Loss of Appetite",Antibiotics,Internal Organ Stress
Snake,Boa Constrictor,4.2,1.3,Parasitic Infection,"Irregular Defecation, Lethargy",Anti-parasitic Medication,Internal Organ Stress
Snake,Boa Constrictor,2.0,0.7,Liver Disease,"Discolored Scales, Loss of Appetite",Supportive Care,Internal Organ Stress
Snake,Boa Constrictor,3.9,0.8,Parasitic Infection,"Irregular Defecation, Lethargy",Anti-parasitic Medication,Internal Organ Stress
Snake,Boa Constrictor,2.1,0.9,Dehydration,"Sunken Eyes, Lethargy",Electrolyte Therapy,Internal Organ Stress
Snake,Boa Constrictor,7.6,2.1,Digestive Blockage,"Regurgitation, Loss of Appetite",Dietary Changes,Internal Organ Stress
Snake,Boa Constrictor,6.3,2.8,Kidney Dysfunction,"Excessive Thirst, Lethargy",Fluid Therapy,Internal Organ Stress
Snake,Boa Constrictor,8.1,2.1,Obesity,"Reduced Mobility, Protruding Scales",Dietary Changes,Internal Organ Stress
