Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Rabbit,Miniature Lop Rabbit,4.7,3.1,Neurological Disorder,"Tremors, Head tilt","Anti-inflammatory drugs, physical therapy",Lyme Disease
Rabbit,Miniature Lop Rabbit,8.8,3.1,Bacterial Infection,"Lethargy, Loss of appetite",Antibiotics,Lyme Disease
Rabbit,Miniature Lop Rabbit,6.1,4.1,Bacterial Infection,"Lethargy, Loss of appetite",Antibiotics,Lyme Disease
Rabbit,Miniature Lop Rabbit,7.6,4.4,Neurological Disorder,"Tremors, Head tilt","Anti-inflammatory drugs, physical therapy",Lyme Disease
Rabbit,Miniature Lop Rabbit,8.8,3.6,Bacterial Infection,"Lethargy, Loss of appetite",Antibiotics,Lyme Disease
Rabbit,Miniature Lop Rabbit,7.1,4.6,Tick Infestation,"Fever, Skin irritation","Tick removal, antiparasitic medications",Lyme Disease
Rabbit,Miniature Lop Rabbit,0.6,0.7,Arthritis,"Limping, Swelling in joints","Pain relievers, joint supplements",Lyme Disease
Rabbit,Miniature Lop Rabbit,3.6,2.2,Immune Suppression,"Recurrent infections, Poor coat condition","Immunostimulants, supportive care",Lyme Disease
Rabbit,Miniature Lop Rabbit,0.4,0.8,Immune Suppression,"Recurrent infections, Poor coat condition","Immunostimulants, supportive care",Lyme Disease
Rabbit,Miniature Lop Rabbit,1.9,2.4,Neurological Disorder,"Tremors, Head tilt","Anti-inflammatory drugs, physical therapy",Lyme Disease
Rabbit,Miniature Lop Rabbit,8.4,3.7,Bacterial Infection,"Lethargy, Loss of appetite",Antibiotics,Lyme Disease
Rabbit,Miniature Lop Rabbit,3.4,2.8,Bacterial Infection,"Lethargy, Loss of appetite",Antibiotics,Lyme Disease
Rabbit,Miniature Lop Rabbit,1.1,3.2,Immune Suppression,"Recurrent infections, Poor coat condition","Immunostimulants, supportive care",Lyme Disease
Rabbit,Miniature Lop Rabbit,6.3,4.9,Immune Suppression,"Recurrent infections, Poor coat condition","Immunostimulants, supportive care",Lyme Disease
Rabbit,Miniature Lop Rabbit,8.7,3.1,Neurological Disorder,"Tremors, Head tilt","Anti-inflammatory drugs, physical therapy",Lyme Disease
Rabbit,Miniature Lop Rabbit,1.1,2.8,Tick Infestation,"Fever, Skin irritation","Tick removal, antiparasitic medications",Lyme Disease
Rabbit,Miniature Lop Rabbit,4.0,2.8,Bacterial Infection,"Lethargy, Loss of appetite",Antibiotics,Lyme Disease
Rabbit,Miniature Lop Rabbit,1.1,1.7,Tick Infestation,"Fever, Skin irritation","Tick removal, antiparasitic medications",Lyme Disease
Rabbit,Miniature Lop Rabbit,3.1,2.4,Neurological Disorder,"Tremors, Head tilt","Anti-inflammatory drugs, physical therapy",Lyme Disease
Rabbit,Miniature Lop Rabbit,4.9,3.3,Immune Suppression,"Recurrent infections, Poor coat condition","Immunostimulants, supportive care",Lyme Disease
Rabbit,Miniature Lop Rabbit,1.0,2.2,Immune Suppression,"Recurrent infections, Poor coat condition","Immunostimulants, supportive care",Lyme Disease
Rabbit,Miniature Lop Rabbit,3.4,3.0,Bacterial Infection,"Lethargy, Loss of appetite",Antibiotics,Lyme Disease
Rabbit,Miniature Lop Rabbit,6.2,3.0,Abscess Formation,"Pain, Pus Formation, Swelling","Antibiotics, Surgical Drainage",Tularemia
Rabbit,Miniature Lop Rabbit,1.4,3.0,Skin Lesions,Inflammation,Topical Ointments,Tularemia
Rabbit,Miniature Lop Rabbit,8.1,4.7,Fever,High Temperature,"Antipyretics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,6.5,2.7,Gastrointestinal Stasis,Abdominal Pain,Prokinetics,Tularemia
Rabbit,Miniature Lop Rabbit,6.6,2.9,Abscess Formation,Swelling,Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,4.0,1.5,Respiratory Infection,Runny Nose,Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,1.5,2.5,Gastrointestinal Stasis,"Abdominal Pain, Lethargy",Prokinetics,Tularemia
Rabbit,Miniature Lop Rabbit,4.3,2.4,Fever,Lethargy,"Antipyretics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,4.1,2.6,Gastrointestinal Stasis,"Lethargy, Lack of Appetite",Fluid Therapy,Tularemia
Rabbit,Miniature Lop Rabbit,2.3,3.1,Abscess Formation,"Pain, Pus Formation, Swelling",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,9.0,2.7,Lymphadenitis,"Swollen Lymph Nodes, Fever, Weakness","Antibiotics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,8.8,2.3,Skin Lesions,"Inflammation, Hair Loss, Scabs",Topical Ointments,Tularemia
Rabbit,Miniature Lop Rabbit,5.3,4.0,Gastrointestinal Stasis,"Lack of Appetite, Abdominal Pain, Lethargy",Pain Relief,Tularemia
Rabbit,Miniature Lop Rabbit,9.6,2.5,Lymphadenitis,Weakness,Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,5.3,2.5,Abscess Formation,"Swelling, Pus Formation",Surgical Drainage,Tularemia
Rabbit,Miniature Lop Rabbit,8.3,2.3,Skin Lesions,Scabs,Topical Ointments,Tularemia
Rabbit,Miniature Lop Rabbit,1.8,3.4,Skin Lesions,Hair Loss,Topical Ointments,Tularemia
Rabbit,Miniature Lop Rabbit,1.3,3.1,Respiratory Infection,"Difficulty Breathing, Sneezing, Runny Nose",Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,6.8,2.9,Respiratory Infection,"Sneezing, Runny Nose",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,2.4,3.3,Abscess Formation,"Swelling, Pain",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,5.4,3.9,Abscess Formation,"Swelling, Pain, Pus Formation","Surgical Drainage, Antibiotics",Tularemia
Rabbit,Miniature Lop Rabbit,5.8,5.0,Lymphadenitis,"Swollen Lymph Nodes, Fever, Weakness",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,6.6,4.5,Skin Lesions,Hair Loss,Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,8.4,2.7,Skin Lesions,"Hair Loss, Inflammation",Topical Ointments,Tularemia
Rabbit,Miniature Lop Rabbit,8.9,4.4,Respiratory Infection,"Difficulty Breathing, Sneezing, Runny Nose","Antibiotics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,7.2,2.7,Fever,"Lethargy, Loss of Appetite","Supportive Care, Antipyretics",Tularemia
Rabbit,Miniature Lop Rabbit,4.2,3.4,Fever,"Loss of Appetite, High Temperature, Lethargy",Antipyretics,Tularemia
Rabbit,Miniature Lop Rabbit,6.4,4.1,Fever,"Loss of Appetite, High Temperature",Antipyretics,Tularemia
Rabbit,Miniature Lop Rabbit,1.4,3.4,Fever,"Loss of Appetite, Lethargy",Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,2.6,2.1,Gastrointestinal Stasis,"Lethargy, Abdominal Pain",Pain Relief,Tularemia
Rabbit,Miniature Lop Rabbit,9.7,3.3,Gastrointestinal Stasis,Lack of Appetite,Fluid Therapy,Tularemia
Rabbit,Miniature Lop Rabbit,8.3,4.3,Respiratory Infection,"Difficulty Breathing, Sneezing",Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,1.5,2.9,Respiratory Infection,"Sneezing, Difficulty Breathing",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,6.8,2.9,Gastrointestinal Stasis,"Lethargy, Abdominal Pain, Lack of Appetite",Prokinetics,Tularemia
Rabbit,Miniature Lop Rabbit,6.4,3.0,Lymphadenitis,"Fever, Weakness",Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,5.6,3.4,Fever,"High Temperature, Loss of Appetite","Antipyretics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,7.3,3.1,Lymphadenitis,"Swollen Lymph Nodes, Weakness, Fever",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,6.5,4.6,Abscess Formation,Pus Formation,"Surgical Drainage, Antibiotics",Tularemia
Rabbit,Miniature Lop Rabbit,7.0,2.7,Gastrointestinal Stasis,Lack of Appetite,Pain Relief,Tularemia
Rabbit,Miniature Lop Rabbit,6.2,3.6,Fever,"Loss of Appetite, Lethargy","Supportive Care, Antipyretics",Tularemia
Rabbit,Miniature Lop Rabbit,3.9,3.1,Fever,High Temperature,"Supportive Care, Antipyretics",Tularemia
Rabbit,Miniature Lop Rabbit,9.2,3.8,Gastrointestinal Stasis,Lethargy,Pain Relief,Tularemia
Rabbit,Miniature Lop Rabbit,7.3,3.3,Abscess Formation,"Pus Formation, Pain","Antibiotics, Surgical Drainage",Tularemia
Rabbit,Miniature Lop Rabbit,8.4,4.3,Skin Lesions,"Inflammation, Hair Loss, Scabs","Topical Ointments, Antibiotics",Tularemia
Rabbit,Miniature Lop Rabbit,3.4,2.1,Lymphadenitis,Fever,Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,3.7,1.9,Gastrointestinal Stasis,"Lack of Appetite, Abdominal Pain",Pain Relief,Tularemia
Rabbit,Miniature Lop Rabbit,2.4,1.3,Gastrointestinal Stasis,Lack of Appetite,"Fluid Therapy, Pain Relief",Tularemia
Rabbit,Miniature Lop Rabbit,2.9,2.7,Lymphadenitis,Fever,Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,9.8,3.1,Lymphadenitis,Fever,Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,0.5,0.6,Respiratory Infection,Difficulty Breathing,"Supportive Care, Antibiotics",Tularemia
Rabbit,Miniature Lop Rabbit,7.3,2.2,Abscess Formation,Pain,"Antibiotics, Surgical Drainage",Tularemia
Rabbit,Miniature Lop Rabbit,9.3,3.0,Skin Lesions,Inflammation,Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,6.1,3.6,Fever,"Loss of Appetite, Lethargy","Supportive Care, Antipyretics",Tularemia
Rabbit,Miniature Lop Rabbit,1.4,1.6,Respiratory Infection,"Sneezing, Runny Nose, Difficulty Breathing",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,3.9,2.3,Fever,"Lethargy, Loss of Appetite, High Temperature","Antipyretics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,0.3,1.4,Fever,High Temperature,"Antipyretics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,7.8,2.5,Skin Lesions,"Hair Loss, Scabs, Inflammation",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,8.9,3.3,Skin Lesions,"Hair Loss, Scabs",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,0.8,0.4,Gastrointestinal Stasis,"Lack of Appetite, Lethargy","Prokinetics, Fluid Therapy",Tularemia
Rabbit,Miniature Lop Rabbit,1.9,1.5,Respiratory Infection,Difficulty Breathing,Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,6.6,3.8,Lymphadenitis,"Weakness, Fever, Swollen Lymph Nodes","Antibiotics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,9.7,2.5,Respiratory Infection,Runny Nose,"Antibiotics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,6.7,2.5,Lymphadenitis,Weakness,"Antibiotics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,3.3,2.7,Respiratory Infection,Difficulty Breathing,Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,4.8,2.6,Respiratory Infection,"Difficulty Breathing, Sneezing, Runny Nose",Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,1.7,3.4,Respiratory Infection,"Difficulty Breathing, Runny Nose, Sneezing","Supportive Care, Antibiotics",Tularemia
Rabbit,Miniature Lop Rabbit,7.4,4.2,Lymphadenitis,"Swollen Lymph Nodes, Weakness","Antibiotics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,0.6,0.2,Respiratory Infection,"Sneezing, Difficulty Breathing",Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,7.1,2.4,Respiratory Infection,Difficulty Breathing,Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,2.3,3.2,Lymphadenitis,"Swollen Lymph Nodes, Fever","Antibiotics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,0.6,1.4,Abscess Formation,"Pain, Pus Formation","Surgical Drainage, Antibiotics",Tularemia
Rabbit,Miniature Lop Rabbit,7.1,4.0,Fever,High Temperature,"Supportive Care, Antipyretics",Tularemia
Rabbit,Miniature Lop Rabbit,2.6,1.8,Respiratory Infection,"Difficulty Breathing, Sneezing",Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,4.0,2.7,Fever,"Loss of Appetite, High Temperature",Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,1.3,3.3,Skin Lesions,"Scabs, Hair Loss","Antibiotics, Topical Ointments",Tularemia
Rabbit,Miniature Lop Rabbit,6.2,2.1,Respiratory Infection,"Sneezing, Difficulty Breathing, Runny Nose",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,1.5,2.3,Abscess Formation,"Pain, Pus Formation, Swelling","Antibiotics, Surgical Drainage",Tularemia
Rabbit,Miniature Lop Rabbit,5.0,4.8,Fever,Lethargy,"Supportive Care, Antipyretics",Tularemia
Rabbit,Miniature Lop Rabbit,5.7,3.4,Lymphadenitis,"Fever, Weakness, Swollen Lymph Nodes",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,3.1,2.6,Lymphadenitis,"Swollen Lymph Nodes, Weakness","Antibiotics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,8.7,3.1,Lymphadenitis,"Fever, Weakness","Supportive Care, Antibiotics",Tularemia
Rabbit,Miniature Lop Rabbit,9.0,4.4,Abscess Formation,"Swelling, Pain, Pus Formation","Surgical Drainage, Antibiotics",Tularemia
Rabbit,Miniature Lop Rabbit,3.6,3.2,Gastrointestinal Stasis,"Abdominal Pain, Lack of Appetite","Fluid Therapy, Pain Relief",Tularemia
Rabbit,Miniature Lop Rabbit,5.4,3.6,Abscess Formation,"Pus Formation, Pain","Antibiotics, Surgical Drainage",Tularemia
Rabbit,Miniature Lop Rabbit,0.6,0.8,Fever,Loss of Appetite,"Antipyretics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,4.7,2.8,Skin Lesions,Scabs,"Antibiotics, Topical Ointments",Tularemia
Rabbit,Miniature Lop Rabbit,4.2,2.8,Gastrointestinal Stasis,Lethargy,"Pain Relief, Prokinetics",Tularemia
Rabbit,Miniature Lop Rabbit,6.8,2.7,Fever,High Temperature,Antipyretics,Tularemia
Rabbit,Miniature Lop Rabbit,1.9,2.8,Respiratory Infection,"Difficulty Breathing, Sneezing",Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,7.2,4.8,Gastrointestinal Stasis,"Abdominal Pain, Lethargy, Lack of Appetite","Fluid Therapy, Prokinetics",Tularemia
Rabbit,Miniature Lop Rabbit,7.0,3.2,Gastrointestinal Stasis,"Abdominal Pain, Lack of Appetite, Lethargy",Prokinetics,Tularemia
Rabbit,Miniature Lop Rabbit,3.1,1.9,Gastrointestinal Stasis,"Lack of Appetite, Abdominal Pain","Fluid Therapy, Prokinetics",Tularemia
Rabbit,Miniature Lop Rabbit,5.9,4.7,Fever,"Loss of Appetite, Lethargy",Antipyretics,Tularemia
Rabbit,Miniature Lop Rabbit,5.6,3.5,Lymphadenitis,"Fever, Swollen Lymph Nodes","Antibiotics, Supportive Care",Tularemia
Rabbit,Miniature Lop Rabbit,8.5,3.9,Fever,Lethargy,Supportive Care,Tularemia
Rabbit,Miniature Lop Rabbit,0.3,0.6,Skin Lesions,"Hair Loss, Inflammation, Scabs","Topical Ointments, Antibiotics",Tularemia
Rabbit,Miniature Lop Rabbit,7.7,4.4,Abscess Formation,"Pus Formation, Pain, Swelling",Antibiotics,Tularemia
Rabbit,Miniature Lop Rabbit,2.2,1.2,Fever,Lethargy,"Supportive Care, Antipyretics",Tularemia
Rabbit,Miniature Lop Rabbit,8.4,4.1,Abscess Formation,"Pus Formation, Swelling, Pain","Antibiotics, Surgical Drainage",Tularemia
Rabbit,Miniature Lop Rabbit,1.4,2.5,Skin Lesions,"Hair Loss, Inflammation","Antibiotics, Topical Ointments",Tularemia
Rabbit,Miniature Lop Rabbit,7.3,3.59,GI Stasis,"Loss of appetite, bloating","Motility drugs, fluid therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,2.4,2.27,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,6.8,4.93,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,7.8,4.39,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,4.3,2.75,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,1.6,2.11,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,7.7,3.42,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,2.0,2.34,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,2.6,2.49,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,9.9,3.93,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,6.7,4.79,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,5.8,3.11,Dental Disease,"Difficulty eating, weight loss","Teeth trimming, pain relief",Hypothermia
Rabbit,Miniature Lop Rabbit,2.1,2.42,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,2.4,1.58,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,8.5,3.5,GI Stasis,"Loss of appetite, bloating","Motility drugs, fluid therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,8.9,4.61,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,7.8,3.52,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,4.2,3.16,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,8.4,3.24,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,0.4,0.39,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,9.7,3.74,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,1.6,2.25,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,0.5,0.28,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,5.2,2.57,Dental Disease,"Difficulty eating, weight loss","Teeth trimming, pain relief",Hypothermia
Rabbit,Miniature Lop Rabbit,9.9,3.85,GI Stasis,"Loss of appetite, bloating","Motility drugs, fluid therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,8.0,4.31,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,7.1,3.98,Dental Disease,"Difficulty eating, weight loss","Teeth trimming, pain relief",Hypothermia
Rabbit,Miniature Lop Rabbit,7.3,3.96,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,6.9,3.37,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,3.0,3.46,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,0.4,0.67,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,9.9,4.37,GI Stasis,"Loss of appetite, bloating","Motility drugs, fluid therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,7.9,3.18,Dental Disease,"Difficulty eating, weight loss","Teeth trimming, pain relief",Hypothermia
Rabbit,Miniature Lop Rabbit,6.5,4.39,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,7.6,3.27,GI Stasis,"Loss of appetite, bloating","Motility drugs, fluid therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,1.3,2.31,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,0.9,0.67,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,6.0,4.18,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,7.5,4.74,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,5.5,3.32,Dental Disease,"Difficulty eating, weight loss","Teeth trimming, pain relief",Hypothermia
Rabbit,Miniature Lop Rabbit,4.5,2.7,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,5.1,2.72,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,9.1,4.55,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,8.7,3.41,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,4.2,3.46,GI Stasis,"Loss of appetite, bloating","Motility drugs, fluid therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,0.2,0.58,GI Stasis,"Loss of appetite, bloating","Motility drugs, fluid therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,5.5,2.98,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,9.3,3.9,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,9.0,4.41,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,8.6,4.13,GI Stasis,"Loss of appetite, bloating","Motility drugs, fluid therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,8.0,3.2,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,1.6,2.03,Dental Disease,"Difficulty eating, weight loss","Teeth trimming, pain relief",Hypothermia
Rabbit,Miniature Lop Rabbit,7.5,3.74,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,0.8,1.09,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,0.8,0.35,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,7.0,4.98,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,7.5,3.57,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,0.4,0.98,Dental Disease,"Difficulty eating, weight loss","Teeth trimming, pain relief",Hypothermia
Rabbit,Miniature Lop Rabbit,7.4,3.13,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,4.3,3.08,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,9.3,3.84,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,2.4,2.43,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,7.1,3.16,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,9.8,3.39,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,8.7,4.12,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,4.7,2.64,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,9.4,3.51,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,6.1,4.92,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,9.4,3.21,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,1.2,2.19,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,2.2,1.65,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,9.0,4.88,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,6.7,3.95,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,8.7,4.9,Dental Disease,"Difficulty eating, weight loss","Teeth trimming, pain relief",Hypothermia
Rabbit,Miniature Lop Rabbit,7.5,4.01,Frostbite,"Cold extremities, pale ears","Warming blankets, warm fluids",Hypothermia
Rabbit,Miniature Lop Rabbit,5.2,2.93,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,2.6,2.34,Dental Disease,"Difficulty eating, weight loss","Teeth trimming, pain relief",Hypothermia
Rabbit,Miniature Lop Rabbit,2.9,1.84,Congenital Heart Defect,"Weakness, cyanosis","Supportive care, medication",Hypothermia
Rabbit,Miniature Lop Rabbit,9.4,4.71,GI Stasis,"Loss of appetite, bloating","Motility drugs, fluid therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,7.0,3.52,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,0.9,1.05,Respiratory infection,"Sneezing, nasal discharge","Antibiotics, steam therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,0.8,1.24,Dehydration,"Lethargy, sunken eyes","Subcutaneous fluids, rehydration therapy",Hypothermia
Rabbit,Miniature Lop Rabbit,8.0,4.3,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,1.0,1.86,Ear Infection,"Head tilt, imbalance","Antibiotics, ear drops",Hypothermia
Rabbit,Miniature Lop Rabbit,5.5,2.66,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
Rabbit,Miniature Lop Rabbit,4.3,3.45,Shock,"Low body temperature, weakness","Warm fluids, monitoring",Hypothermia
