Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Cat,Russian Blue Cat,11.5,3.5,Obesity,"Snoring, Excessive weight","Exercise, Diet change",Gingivitis
Cat,Russian Blue Cat,1.8,2.2,Hyperthyroidism,"Vomiting, Restlessness","Medication, Radioactive iodine therapy",Gingivitis
Cat,Russian Blue Cat,2.8,1.9,Periodontal disease,"Bad breath, Difficulty eating","Teeth cleaning, Antibiotics",Gingivitis
Cat,Russian Blue Cat,1.3,2.3,Diabetes,"Increased urination, Loss of appetite","Regular monitoring, Dietary changes",Gingivitis
Cat,Russian Blue Cat,8.8,3.5,Periodontal disease,"Excessive drooling, Difficulty eating","Antibiotics, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,2.8,1.2,Obesity,"Difficulty jumping, Excessive weight","Behavior modification, Diet change",Gingivitis
Cat,Russian Blue Cat,12.0,5.3,Hyperthyroidism,"Restlessness, Weight loss","Medication, Surgery",Gingivitis
Cat,Russian Blue Cat,0.6,4.0,Hyperthyroidism,"Restlessness, Weight loss","Surgery, Medication",Gingivitis
Cat,Russian Blue Cat,3.1,1.3,Diabetes,"Increased thirst, Loss of appetite","Regular monitoring, Dietary changes",Gingivitis
Cat,Russian Blue Cat,0.5,2.3,Obesity,"Snoring, Lethargy","Behavior modification, Diet change",Gingivitis
Cat,Russian Blue Cat,5.7,4.5,Kidney disease,"Lethargy, Increased thirst","Fluid therapy, Medications",Gingivitis
Cat,Russian Blue Cat,4.3,2.5,Feline stomatitis,"Difficulty eating, Bad breath","Steroids, Pain management",Gingivitis
Cat,Russian Blue Cat,3.7,2.9,Feline stomatitis,"Painful mouth, Difficulty eating","Pain management, Steroids",Gingivitis
Cat,Russian Blue Cat,8.9,5.8,Kidney disease,"Vomiting, Weight loss","Diet modification, Fluid therapy",Gingivitis
Cat,Russian Blue Cat,10.2,4.4,Kidney disease,"Lethargy, Increased thirst","Diet modification, Fluid therapy",Gingivitis
Cat,Russian Blue Cat,5.2,2.0,Feline stomatitis,"Drooling, Painful mouth","Steroids, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,2.3,4.2,Hyperthyroidism,"Increased appetite, Restlessness","Radioactive iodine therapy, Medication",Gingivitis
Cat,Russian Blue Cat,14.1,5.6,Hyperthyroidism,"Increased appetite, Restlessness","Surgery, Medication",Gingivitis
Cat,Russian Blue Cat,7.9,2.4,Feline stomatitis,"Difficulty eating, Drooling","Tooth extraction, Pain management",Gingivitis
Cat,Russian Blue Cat,8.9,3.2,Diabetes,"Weight loss, Increased thirst","Regular monitoring, Dietary changes",Gingivitis
Cat,Russian Blue Cat,2.0,3.1,Obesity,"Lethargy, Snoring","Exercise, Behavior modification",Gingivitis
Cat,Russian Blue Cat,4.4,1.2,Kidney disease,"Weight loss, Lethargy","Diet modification, Fluid therapy",Gingivitis
Cat,Russian Blue Cat,14.9,3.0,Feline stomatitis,"Painful mouth, Red gums","Pain management, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,10.6,5.4,Diabetes,"Increased thirst, Weight loss","Regular monitoring, Dietary changes",Gingivitis
Cat,Russian Blue Cat,12.4,4.3,Periodontal disease,"Bad breath, Difficulty eating","Antibiotics, Teeth cleaning",Gingivitis
Cat,Russian Blue Cat,5.2,1.6,Kidney disease,"Vomiting, Increased thirst","Medications, Diet modification",Gingivitis
Cat,Russian Blue Cat,11.6,4.4,Feline stomatitis,"Difficulty eating, Red gums","Pain management, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,14.7,2.3,Obesity,"Excessive weight, Difficulty jumping","Diet change, Behavior modification",Gingivitis
Cat,Russian Blue Cat,1.5,2.3,Obesity,"Snoring, Difficulty jumping","Exercise, Diet change",Gingivitis
Cat,Russian Blue Cat,10.1,5.8,Feline stomatitis,"Drooling, Painful mouth","Pain management, Steroids",Gingivitis
Cat,Russian Blue Cat,6.4,4.5,Kidney disease,"Lethargy, Vomiting","Fluid therapy, Medications",Gingivitis
Cat,Russian Blue Cat,8.2,2.7,Periodontal disease,"Difficulty eating, Bad breath","Teeth cleaning, Antibiotics",Gingivitis
Cat,Russian Blue Cat,2.3,2.9,Diabetes,"Increased thirst, Loss of appetite","Dietary changes, Regular monitoring",Gingivitis
Cat,Russian Blue Cat,11.2,3.9,Kidney disease,"Lethargy, Vomiting","Medications, Fluid therapy",Gingivitis
Cat,Russian Blue Cat,1.3,1.3,Periodontal disease,"Inflamed gums, Bad breath","Antibiotics, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,13.4,5.2,Periodontal disease,"Excessive drooling, Difficulty eating","Tooth extraction, Antibiotics",Gingivitis
Cat,Russian Blue Cat,14.8,3.9,Feline stomatitis,"Red gums, Difficulty eating","Tooth extraction, Pain management",Gingivitis
Cat,Russian Blue Cat,14.9,2.1,Diabetes,"Loss of appetite, Increased thirst","Insulin therapy, Dietary changes",Gingivitis
Cat,Russian Blue Cat,1.9,4.0,Diabetes,"Increased urination, Increased thirst","Dietary changes, Regular monitoring",Gingivitis
Cat,Russian Blue Cat,8.9,3.0,Periodontal disease,"Bad breath, Excessive drooling","Antibiotics, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,8.0,3.4,Obesity,"Excessive weight, Difficulty jumping","Exercise, Behavior modification",Gingivitis
Cat,Russian Blue Cat,1.6,1.6,Feline stomatitis,"Drooling, Bad breath","Tooth extraction, Pain management",Gingivitis
Cat,Russian Blue Cat,4.7,4.6,Kidney disease,"Increased thirst, Vomiting","Medications, Diet modification",Gingivitis
Cat,Russian Blue Cat,4.8,3.1,Obesity,"Difficulty jumping, Snoring","Diet change, Exercise",Gingivitis
Cat,Russian Blue Cat,9.6,2.2,Feline stomatitis,"Difficulty eating, Red gums","Steroids, Pain management",Gingivitis
Cat,Russian Blue Cat,12.2,3.8,Obesity,"Lethargy, Excessive weight","Behavior modification, Exercise",Gingivitis
Cat,Russian Blue Cat,10.4,4.4,Kidney disease,"Weight loss, Vomiting","Diet modification, Fluid therapy",Gingivitis
Cat,Russian Blue Cat,11.9,5.1,Periodontal disease,"Difficulty eating, Excessive drooling","Tooth extraction, Teeth cleaning",Gingivitis
Cat,Russian Blue Cat,3.5,6.0,Hyperthyroidism,"Vomiting, Weight loss","Medication, Surgery",Gingivitis
Cat,Russian Blue Cat,14.9,5.8,Periodontal disease,"Bad breath, Excessive drooling","Teeth cleaning, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,8.7,2.0,Hyperthyroidism,"Weight loss, Increased appetite","Radioactive iodine therapy, Medication",Gingivitis
Cat,Russian Blue Cat,10.3,4.7,Periodontal disease,"Difficulty eating, Inflamed gums","Tooth extraction, Antibiotics",Gingivitis
Cat,Russian Blue Cat,14.5,1.2,Hyperthyroidism,"Increased appetite, Restlessness","Medication, Radioactive iodine therapy",Gingivitis
Cat,Russian Blue Cat,1.1,5.8,Kidney disease,"Vomiting, Increased thirst","Diet modification, Medications",Gingivitis
Cat,Russian Blue Cat,11.2,2.4,Hyperthyroidism,"Weight loss, Vomiting","Medication, Radioactive iodine therapy",Gingivitis
Cat,Russian Blue Cat,6.4,3.6,Hyperthyroidism,"Restlessness, Weight loss","Radioactive iodine therapy, Surgery",Gingivitis
Cat,Russian Blue Cat,2.9,2.5,Hyperthyroidism,"Weight loss, Increased appetite","Surgery, Medication",Gingivitis
Cat,Russian Blue Cat,10.0,1.1,Obesity,"Snoring, Excessive weight","Diet change, Exercise",Gingivitis
Cat,Russian Blue Cat,13.7,2.3,Hyperthyroidism,"Vomiting, Restlessness","Medication, Surgery",Gingivitis
Cat,Russian Blue Cat,9.9,2.7,Diabetes,"Weight loss, Loss of appetite","Insulin therapy, Regular monitoring",Gingivitis
Cat,Russian Blue Cat,1.6,5.9,Obesity,"Lethargy, Excessive weight","Behavior modification, Diet change",Gingivitis
Cat,Russian Blue Cat,11.1,1.7,Feline stomatitis,"Drooling, Painful mouth","Steroids, Pain management",Gingivitis
Cat,Russian Blue Cat,0.8,4.3,Periodontal disease,"Excessive drooling, Difficulty eating","Teeth cleaning, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,2.5,4.4,Obesity,"Snoring, Excessive weight","Exercise, Diet change",Gingivitis
Cat,Russian Blue Cat,9.7,1.4,Hyperthyroidism,"Increased appetite, Weight loss","Radioactive iodine therapy, Medication",Gingivitis
Cat,Russian Blue Cat,5.8,3.6,Hyperthyroidism,"Weight loss, Restlessness","Surgery, Radioactive iodine therapy",Gingivitis
Cat,Russian Blue Cat,2.4,2.4,Obesity,"Excessive weight, Snoring","Behavior modification, Diet change",Gingivitis
Cat,Russian Blue Cat,12.7,5.9,Periodontal disease,"Bad breath, Inflamed gums","Teeth cleaning, Antibiotics",Gingivitis
Cat,Russian Blue Cat,1.7,4.7,Kidney disease,"Weight loss, Vomiting","Fluid therapy, Diet modification",Gingivitis
Cat,Russian Blue Cat,14.5,1.6,Periodontal disease,"Bad breath, Difficulty eating","Tooth extraction, Antibiotics",Gingivitis
Cat,Russian Blue Cat,3.1,2.3,Hyperthyroidism,"Increased appetite, Weight loss","Medication, Radioactive iodine therapy",Gingivitis
Cat,Russian Blue Cat,0.5,3.0,Feline stomatitis,"Bad breath, Difficulty eating","Pain management, Steroids",Gingivitis
Cat,Russian Blue Cat,7.5,2.4,Hyperthyroidism,"Restlessness, Weight loss","Surgery, Medication",Gingivitis
Cat,Russian Blue Cat,4.5,3.5,Hyperthyroidism,"Vomiting, Weight loss","Surgery, Radioactive iodine therapy",Gingivitis
Cat,Russian Blue Cat,8.3,1.3,Kidney disease,"Vomiting, Lethargy","Diet modification, Fluid therapy",Gingivitis
Cat,Russian Blue Cat,12.4,2.1,Obesity,"Lethargy, Difficulty jumping","Diet change, Exercise",Gingivitis
Cat,Russian Blue Cat,6.0,3.4,Hyperthyroidism,"Weight loss, Increased appetite","Surgery, Radioactive iodine therapy",Gingivitis
Cat,Russian Blue Cat,2.6,5.9,Periodontal disease,"Difficulty eating, Bad breath","Teeth cleaning, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,11.6,4.8,Hyperthyroidism,"Weight loss, Increased appetite","Medication, Surgery",Gingivitis
Cat,Russian Blue Cat,9.6,3.8,Feline stomatitis,"Bad breath, Difficulty eating","Pain management, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,6.0,1.5,Feline stomatitis,"Painful mouth, Red gums","Steroids, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,5.0,5.5,Diabetes,"Increased thirst, Increased urination","Regular monitoring, Insulin therapy",Gingivitis
Cat,Russian Blue Cat,12.8,3.3,Diabetes,"Increased urination, Increased thirst","Dietary changes, Insulin therapy",Gingivitis
Cat,Russian Blue Cat,2.4,1.5,Obesity,"Excessive weight, Snoring","Exercise, Behavior modification",Gingivitis
Cat,Russian Blue Cat,12.3,4.5,Periodontal disease,"Excessive drooling, Difficulty eating","Teeth cleaning, Antibiotics",Gingivitis
Cat,Russian Blue Cat,1.4,2.5,Obesity,"Difficulty jumping, Excessive weight","Diet change, Exercise",Gingivitis
Cat,Russian Blue Cat,14.7,4.9,Periodontal disease,"Inflamed gums, Excessive drooling","Teeth cleaning, Antibiotics",Gingivitis
Cat,Russian Blue Cat,1.2,3.6,Diabetes,"Weight loss, Increased thirst","Regular monitoring, Dietary changes",Gingivitis
Cat,Russian Blue Cat,2.0,2.6,Hyperthyroidism,"Vomiting, Weight loss","Radioactive iodine therapy, Surgery",Gingivitis
Cat,Russian Blue Cat,1.8,5.2,Periodontal disease,"Excessive drooling, Inflamed gums","Teeth cleaning, Tooth extraction",Gingivitis
Cat,Russian Blue Cat,11.6,5.1,Hyperthyroidism,"Weight loss, Restlessness","Medication, Radioactive iodine therapy",Gingivitis
Cat,Russian Blue Cat,8.9,4.3,Chronic Kidney Disease,Increased thirst,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.5,5.7,Feline Lower Urinary Tract Disease (FLUTD),Urinary incontinence,Stress reduction,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,9.8,4.4,Bladder Stones,Frequent urination,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,10.0,3.2,Feline Lower Urinary Tract Disease (FLUTD),Painful urination,Pain relief,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,5.0,5.5,Chronic Kidney Disease,Vomiting,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.2,5.4,Feline Lower Urinary Tract Disease (FLUTD),Painful urination,Antibiotics,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,7.2,5.2,Chronic Kidney Disease,Vomiting,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.0,5.5,Feline Lower Urinary Tract Disease (FLUTD),Painful urination,Pain relief,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,2.2,5.1,Urinary Crystals,Licking of genital area,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.0,5.9,Urinary Crystals,Licking of genital area,Diet change,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,14.2,3.8,Urinary Crystals,Licking of genital area,Urinary acidifiers,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.9,3.5,Feline Lower Urinary Tract Disease (FLUTD),Frequent urination,Pain relief,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.3,3.0,Feline Lower Urinary Tract Disease (FLUTD),Frequent urination,Antibiotics,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,7.0,5.7,Bladder Stones,Blood in urine,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,12.9,3.1,Bladder Stones,Straining to urinate,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,2.2,4.2,Feline Lower Urinary Tract Disease (FLUTD),Painful urination,Pain relief,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,11.1,4.8,Bladder Stones,Straining to urinate,Surgery,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,12.2,3.1,Feline Lower Urinary Tract Disease (FLUTD),Frequent urination,Stress reduction,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,4.2,3.7,Urinary Crystals,Licking of genital area,Diet change,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,13.9,2.9,Chronic Kidney Disease,Increased thirst,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,2.7,4.9,Urinary Crystals,Difficulty urinating,Diet change,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.7,5.9,Feline Lower Urinary Tract Disease (FLUTD),Painful urination,Antibiotics,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.7,3.3,Chronic Kidney Disease,Weight loss,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,2.4,3.9,Urinary Crystals,Frequent urination,Diet change,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,11.1,4.5,Urinary Crystals,Difficulty urinating,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.1,5.0,Bladder Stones,Frequent urination,Surgery,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,10.3,3.9,Chronic Kidney Disease,Weight loss,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.5,5.4,Chronic Kidney Disease,Increased thirst,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,4.3,5.6,Feline Lower Urinary Tract Disease (FLUTD),Urinary incontinence,Stress reduction,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,5.3,3.5,Urinary Crystals,Difficulty urinating,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.5,4.9,Urinary Crystals,Licking of genital area,Diet change,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.5,3.9,Urinary Crystals,Difficulty urinating,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.0,4.4,Bladder Stones,Straining to urinate,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,0.9,1.8,Urinary Crystals,Difficulty urinating,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,14.4,2.9,Bladder Stones,Blood in urine,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,10.2,3.9,Bladder Stones,Blood in urine,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.3,3.7,Chronic Kidney Disease,Weight loss,Fluid therapy,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,9.0,4.3,Chronic Kidney Disease,Vomiting,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.5,5.3,Feline Lower Urinary Tract Disease (FLUTD),Painful urination,Stress reduction,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.2,6.0,Chronic Kidney Disease,Increased thirst,Fluid therapy,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.0,3.7,Bladder Stones,Blood in urine,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,4.4,4.8,Urinary Crystals,Licking of genital area,Urinary acidifiers,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,12.4,3.9,Urinary Crystals,Frequent urination,Diet change,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,2.8,3.9,Chronic Kidney Disease,Vomiting,Fluid therapy,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,11.7,3.8,Chronic Kidney Disease,Increased thirst,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.5,3.4,Bladder Stones,Frequent urination,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,5.7,4.3,Feline Lower Urinary Tract Disease (FLUTD),Frequent urination,Pain relief,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.0,4.8,Chronic Kidney Disease,Vomiting,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,11.1,3.5,Urinary Crystals,Difficulty urinating,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.8,4.2,Urinary Crystals,Licking of genital area,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.4,5.8,Urinary Crystals,Frequent urination,Urinary acidifiers,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,0.6,1.5,Bladder Stones,Frequent urination,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,0.7,1.9,Urinary Crystals,Frequent urination,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,5.6,3.7,Chronic Kidney Disease,Increased thirst,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.5,4.3,Bladder Stones,Straining to urinate,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,7.6,3.7,Urinary Crystals,Difficulty urinating,Diet change,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,13.2,4.7,Urinary Crystals,Frequent urination,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,14.3,3.9,Chronic Kidney Disease,Weight loss,Fluid therapy,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,15.0,2.3,Urinary Crystals,Difficulty urinating,Urinary acidifiers,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.2,5.4,Bladder Stones,Straining to urinate,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,0.3,2.0,Feline Lower Urinary Tract Disease (FLUTD),Urinary incontinence,Antibiotics,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,2.4,4.5,Chronic Kidney Disease,Weight loss,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,12.8,4.0,Bladder Stones,Blood in urine,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,13.0,4.9,Chronic Kidney Disease,Weight loss,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.5,3.0,Bladder Stones,Frequent urination,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,1.9,5.7,Chronic Kidney Disease,Increased thirst,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,9.8,3.1,Urinary Crystals,Frequent urination,Diet change,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,12.5,2.6,Bladder Stones,Blood in urine,Surgery,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.4,4.5,Chronic Kidney Disease,Vomiting,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,12.1,3.6,Chronic Kidney Disease,Increased thirst,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,10.9,3.5,Urinary Crystals,Licking of genital area,Urinary acidifiers,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,4.5,4.1,Urinary Crystals,Licking of genital area,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.6,3.8,Bladder Stones,Frequent urination,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,2.6,5.6,Urinary Crystals,Difficulty urinating,Urinary acidifiers,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,14.1,3.5,Chronic Kidney Disease,Increased thirst,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,11.7,3.3,Feline Lower Urinary Tract Disease (FLUTD),Painful urination,Pain relief,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.0,5.7,Feline Lower Urinary Tract Disease (FLUTD),Urinary incontinence,Pain relief,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,4.8,5.2,Chronic Kidney Disease,Increased thirst,Fluid therapy,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,2.7,3.2,Chronic Kidney Disease,Vomiting,Fluid therapy,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,14.5,2.6,Bladder Stones,Straining to urinate,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,7.1,3.2,Chronic Kidney Disease,Vomiting,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,8.6,3.4,Urinary Crystals,Frequent urination,Urinary acidifiers,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,12.9,2.6,Chronic Kidney Disease,Weight loss,Renal diet,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,4.9,4.3,Chronic Kidney Disease,Increased thirst,Fluid therapy,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.0,3.2,Bladder Stones,Frequent urination,Increased water intake,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,2.3,4.8,Bladder Stones,Frequent urination,Surgery,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,10.6,4.9,Bladder Stones,Frequent urination,Surgery,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.4,3.5,Feline Lower Urinary Tract Disease (FLUTD),Frequent urination,Antibiotics,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,14.4,4.6,Bladder Stones,Straining to urinate,Dietary management,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,5.0,3.0,Bladder Stones,Frequent urination,Surgery,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.8,3.9,Feline Lower Urinary Tract Disease (FLUTD),Frequent urination,Stress reduction,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,6.7,5.8,Chronic Kidney Disease,Vomiting,Medication,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,11.9,4.3,Feline Lower Urinary Tract Disease (FLUTD),Urinary incontinence,Pain relief,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,10.4,3.0,Feline Lower Urinary Tract Disease (FLUTD),Urinary incontinence,Pain relief,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,12.2,3.0,Feline Lower Urinary Tract Disease (FLUTD),Frequent urination,Stress reduction,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,5.7,3.1,Feline Lower Urinary Tract Disease (FLUTD),Frequent urination,Antibiotics,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,5.3,5.1,Urinary Crystals,Frequent urination,Urinary acidifiers,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,3.4,5.7,Urinary Crystals,Frequent urination,Urinary acidifiers,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,5.5,3.3,Feline Lower Urinary Tract Disease (FLUTD),Painful urination,Antibiotics,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,5.8,5.5,Chronic Kidney Disease,Increased thirst,Fluid therapy,Urinary Tract Infections (UTIs)
Cat,Russian Blue Cat,13.1,6.0,Chronic Gingivitis,Bad breath,Specialized dental food,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,0.7,1.6,Diabetes,Weight loss,Regular blood sugar monitoring,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,11.9,6.5,Chronic Gingivitis,Inflamed gums,Antibiotics,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,2.3,3.1,Diabetes,Weight loss,Specialized diabetic diet,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,2.0,2.5,Hyperthyroidism,Vomiting,Radioactive iodine treatment,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,11.6,6.6,Diabetes,Lethargy,Insulin injections,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,14.6,5.5,Polycystic Kidney Disease,Increased thirst,Kidney supportive care,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,6.0,5.5,Diabetes,Weight loss,Insulin injections,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,0.5,1.8,Chronic Gingivitis,Drooling,Specialized dental food,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,7.4,5.4,Diabetes,Lethargy,Insulin injections,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,13.7,6.0,Diabetes,Weight loss,Specialized diabetic diet,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,3.7,4.1,Chronic Gingivitis,Bad breath,Tooth extraction,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,3.4,3.8,Diabetes,Weight loss,Specialized diabetic diet,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,0.5,1.4,Hyperthyroidism,Weight loss,Radioactive iodine treatment,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,8.6,6.9,Chronic Gingivitis,Bad breath,Specialized dental food,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,0.7,2.8,Diabetes,Increased thirst,Regular blood sugar monitoring,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,0.8,1.5,Diabetes,Lethargy,Regular blood sugar monitoring,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,12.9,5.3,Diabetes,Increased thirst,Regular blood sugar monitoring,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,2.0,3.5,Diabetes,Increased thirst,Specialized diabetic diet,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,11.5,6.1,Hyperthyroidism,Weight loss,Surgical removal of thyroid tissue,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,3.7,4.5,Urinary Tract Infection,Blood in urine,Urinary health food,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,12.6,5.6,Polycystic Kidney Disease,Vomiting,Kidney supportive care,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,1.0,2.5,Urinary Tract Infection,Frequent urination,Increased water intake,Chronic Kidney Disease (CKD)
Cat,Russian Blue Cat,0.5,1.7,Urinary Tract Infection,Frequent urination,Antibiotics,Chronic Kidney Disease (CKD)
