Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Chicken,Rhode Island Red Chicken,1.2,3.6,Avian Influenza,"Coughing, Swelling of head, neck, and eyes, Lethargy",Isolation,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,3.5,2.4,Coccidiosis,"Bloody diarrhea, Weakness, Lethargy","Improved sanitation, Supportive care",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,3.9,0.9,Coccidiosis,Bloody diarrhea,Coccidiostat,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,4.4,3.8,Salmonella Infection,Diarrhea,"Electrolyte replacement, Antibiotics",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,4.2,4.4,Coccidiosis,"Bloody diarrhea, Weakness, Lethargy","Coccidiostat, Improved sanitation",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,1.7,2.5,Respiratory Infection,"Labored breathing, Coughing","Rest, Antibiotics",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,8.1,4.3,Marek's Disease,"Paralysis, Weight loss, Lethargy",No cure,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,2.9,3.9,Salmonella Infection,"Diarrhea, Loss of appetite",Electrolyte replacement,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,6.6,0.5,Avian Influenza,"Fever, Swelling of head, neck, and eyes, Lethargy","Isolation, Symptomatic treatment",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,3.5,2.0,Avian Influenza,"Fever, Swelling of head, neck, and eyes",Antiviral medication,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,7.6,0.4,Respiratory Infection,"Sneezing, Labored breathing","Vitamin supplements, Rest",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,4.3,1.2,Marek's Disease,Weight loss,"No cure, Palliative care",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,6.8,3.0,Marek's Disease,"Weight loss, Paralysis, Changes in feathering","Supportive nutrition, No cure",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,0.3,1.6,Egg Binding,Lethargy,"Manual egg removal, Calcium supplements",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,0.3,3.8,Egg Binding,Loss of appetite,Hydration therapy,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,5.7,3.4,Salmonella Infection,Loss of appetite,Fluids,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,0.4,4.6,Salmonella Infection,"Loss of appetite, Dehydration, Weakness","Fluids, Antibiotics",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,4.2,4.8,Egg Binding,"Loss of appetite, Lethargy, Distended abdomen",Manual egg removal,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,8.5,1.4,Marek's Disease,"Paralysis, Lethargy","Supportive nutrition, Palliative care",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,2.4,3.9,Respiratory Infection,"Coughing, Labored breathing, Sneezing","Vitamin supplements, Antibiotics",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,2.5,0.9,Egg Binding,Distended abdomen,Calcium supplements,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,9.5,3.2,Coccidiosis,"Pale comb and wattles, Lethargy, Weakness","Coccidiostat, Supportive care",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,0.9,2.3,Salmonella Infection,"Diarrhea, Weakness",Fluids,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,4.7,0.4,Salmonella Infection,"Diarrhea, Dehydration",Electrolyte replacement,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,6.0,2.0,Marek's Disease,"Paralysis, Lethargy, Changes in feathering","Supportive nutrition, Palliative care",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,5.1,4.8,Coccidiosis,Lethargy,Improved sanitation,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,6.5,0.4,Avian Influenza,"Swelling of head, neck, and eyes, Lethargy",Isolation,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,3.9,1.6,Coccidiosis,"Bloody diarrhea, Lethargy","Coccidiostat, Supportive care",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,1.1,3.5,Salmonella Infection,"Weakness, Loss of appetite",Electrolyte replacement,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,6.7,4.6,Salmonella Infection,"Loss of appetite, Diarrhea, Dehydration","Electrolyte replacement, Fluids",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,6.5,1.8,Egg Binding,"Straining, Lethargy, Distended abdomen","Calcium supplements, Manual egg removal",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,3.2,4.8,Salmonella Infection,"Weakness, Diarrhea",Antibiotics,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,1.0,4.3,Respiratory Infection,"Coughing, Labored breathing, Nasal discharge",Rest,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,3.9,1.0,Avian Influenza,"Coughing, Lethargy, Swelling of head, neck, and eyes",Isolation,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,3.8,3.7,Coccidiosis,"Lethargy, Pale comb and wattles, Weakness",Improved sanitation,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,2.5,4.8,Coccidiosis,Lethargy,"Supportive care, Improved sanitation",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,7.8,2.6,Coccidiosis,Weakness,Supportive care,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,0.7,2.5,Salmonella Infection,"Diarrhea, Dehydration, Loss of appetite","Antibiotics, Electrolyte replacement",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,2.9,4.5,Egg Binding,"Straining, Loss of appetite","Manual egg removal, Calcium supplements",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,4.3,2.1,Salmonella Infection,Loss of appetite,Fluids,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,2.4,1.7,Respiratory Infection,"Labored breathing, Coughing, Sneezing",Vitamin supplements,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,9.2,2.5,Egg Binding,"Loss of appetite, Distended abdomen, Straining",Calcium supplements,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,2.7,4.2,Marek's Disease,"Changes in feathering, Paralysis, Lethargy",Palliative care,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,1.4,1.3,Avian Influenza,"Swelling of head, neck, and eyes, Fever, Lethargy","Symptomatic treatment, Antiviral medication",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,6.4,3.0,Avian Influenza,Lethargy,"Antiviral medication, Isolation",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,2.6,2.2,Avian Influenza,"Fever, Lethargy, Coughing",Symptomatic treatment,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,5.5,4.0,Marek's Disease,"Paralysis, Lethargy, Weight loss",Supportive nutrition,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,4.0,2.0,Avian Influenza,Lethargy,Isolation,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,2.6,3.4,Respiratory Infection,"Labored breathing, Coughing, Sneezing","Rest, Vitamin supplements",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,8.2,1.0,Avian Influenza,"Swelling of head, neck, and eyes, Lethargy",Antiviral medication,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,0.8,3.9,Coccidiosis,Lethargy,Coccidiostat,Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,8.0,4.5,Salmonella Infection,"Loss of appetite, Dehydration","Fluids, Antibiotics",Infectious Tenosynovitis
Chicken,Rhode Island Red Chicken,5.0,4.76,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.3,4.77,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.7,4.25,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.2,3.13,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.0,4.26,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.5,3.95,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.6,0.64,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.6,3.96,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.9,2.28,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.6,4.32,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.9,1.61,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.4,0.66,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,7.1,4.49,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,7.3,4.66,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.1,1.06,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.1,1.77,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.4,3.45,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.5,4.15,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.3,0.31,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.4,2.3,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.5,4.56,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.9,2.98,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.4,3.14,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.0,2.56,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.7,3.69,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,9.2,3.1,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,7.8,3.52,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.3,3.48,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.2,3.75,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.5,0.75,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.1,4.41,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.2,3.86,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,8.6,3.89,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.7,1.31,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.7,3.5,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.5,1.39,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,7.9,4.54,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.4,3.72,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.7,3.35,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,7.1,3.78,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,9.3,3.31,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.9,0.51,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,6.6,4.88,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,8.1,4.38,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,8.3,4.16,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,8.1,3.25,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.1,1.12,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,8.9,4.13,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.1,3.36,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,9.4,3.77,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.9,3.58,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.4,4.85,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.7,3.48,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.2,2.8,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,6.7,3.66,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,9.4,4.41,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.4,1.48,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.5,2.27,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.4,1.4,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,7.5,4.17,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.0,3.68,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.7,4.01,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.0,3.31,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.1,3.71,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.0,4.78,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,6.0,4.39,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.8,4.74,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,6.3,4.7,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.0,4.71,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.5,0.63,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.1,3.71,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.2,3.7,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,9.3,4.18,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.7,0.93,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.5,3.51,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.4,2.28,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,6.5,3.33,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.3,3.47,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.8,3.51,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.4,1.73,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,5.4,4.87,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,6.1,3.87,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,6.9,4.73,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,9.9,3.9,Newcastle Disease,"Respiratory Issues, Greenish Diarrhea",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.9,1.93,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.0,2.38,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,7.1,4.57,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.7,0.66,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,3.2,3.33,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,9.7,4.69,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,6.8,3.46,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.1,2.67,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.0,2.74,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.9,0.69,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.5,2.05,Marek's Disease,"Paralysis, Weight Loss",Vaccination,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,6.1,3.23,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,7.9,4.52,Coccidiosis,"Diarrhea, Lethargy",Anticoccidial drugs,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,1.8,1.37,Infectious Bursal Disease,"Swollen Bursa, Dehydration",Electrolyte Therapy,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,2.9,2.8,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,4.5,4.09,Avian Leukosis,"Tumors, Poor Growth",Supportive Care,Reticuloendotheliosis
Chicken,Rhode Island Red Chicken,0.3,0.35,Newcastle Disease,"Head shaking, Lethargy, Diarrhea",Vaccination,Mycobacteriosis
Chicken,Rhode Island Red Chicken,4.8,2.6,Bacterial Infection,"Fever, Limping","Anti-inflammatory drugs, Antibiotics",Mycobacteriosis
Chicken,Rhode Island Red Chicken,0.8,0.6,Bacterial Infection,"Fever, Loss of appetite","Antibiotics, Anti-inflammatory drugs",Mycobacteriosis
Chicken,Rhode Island Red Chicken,2.2,1.3,Bacterial Infection,"Limping, Fever","Antibiotics, Anti-inflammatory drugs",Mycobacteriosis
Chicken,Rhode Island Red Chicken,1.6,1.0,Coccidiosis,"Lethargy, Blood in stool, Poor growth","Supportive care, Coccidiostat medication",Mycobacteriosis
Chicken,Rhode Island Red Chicken,4.5,2.45,Coccidiosis,Blood in stool,Coccidiostat medication,Mycobacteriosis
Chicken,Rhode Island Red Chicken,9.1,4.75,Coccidiosis,"Lethargy, Diarrhea, Poor growth",Supportive care,Mycobacteriosis
Chicken,Rhode Island Red Chicken,4.6,2.5,Newcastle Disease,"Lethargy, Head shaking, Diarrhea","Supportive care, Vaccination",Mycobacteriosis
Chicken,Rhode Island Red Chicken,5.1,2.75,Bacterial Infection,"Swollen joints, Loss of appetite",Antibiotics,Mycobacteriosis
Chicken,Rhode Island Red Chicken,8.3,4.35,Bacterial Infection,"Loss of appetite, Limping",Antibiotics,Mycobacteriosis
Chicken,Rhode Island Red Chicken,4.4,2.4,Bacterial Infection,Fever,"Antibiotics, Anti-inflammatory drugs",Mycobacteriosis
Chicken,Rhode Island Red Chicken,9.5,4.95,Bacterial Infection,"Swollen joints, Loss of appetite, Fever","Anti-inflammatory drugs, Antibiotics",Mycobacteriosis
Chicken,Rhode Island Red Chicken,5.3,2.85,Coccidiosis,"Poor growth, Diarrhea",Coccidiostat medication,Mycobacteriosis
Chicken,Rhode Island Red Chicken,0.2,0.3,Marek's Disease,"Weight loss, Tumors","Symptomatic treatment, Vaccination for prevention",Mycobacteriosis
Chicken,Rhode Island Red Chicken,8.9,4.65,Newcastle Disease,"Neck twisting, Lethargy","Antibiotics, Supportive care",Mycobacteriosis
Chicken,Rhode Island Red Chicken,0.8,0.6,Avian Influenza,"Respiratory distress, Loss of appetite",Supportive care,Mycobacteriosis
Chicken,Rhode Island Red Chicken,5.0,2.7,Newcastle Disease,Diarrhea,"Antibiotics, Supportive care",Mycobacteriosis
Chicken,Rhode Island Red Chicken,3.6,2.0,Marek's Disease,"Paralysis, Tumors",Symptomatic treatment,Mycobacteriosis
Chicken,Rhode Island Red Chicken,4.9,2.65,Avian Influenza,"Loss of appetite, Feather loss, Lethargy","Antiviral medication, Supportive care",Mycobacteriosis
Chicken,Rhode Island Red Chicken,5.6,3.0,Avian Influenza,"Feather loss, Loss of appetite, Lethargy",Supportive care,Mycobacteriosis
Chicken,Rhode Island Red Chicken,9.0,4.7,Newcastle Disease,Lethargy,Antibiotics,Mycobacteriosis
Chicken,Rhode Island Red Chicken,7.8,4.1,Bacterial Infection,"Limping, Fever","Antibiotics, Anti-inflammatory drugs",Mycobacteriosis
Chicken,Rhode Island Red Chicken,6.1,3.25,Newcastle Disease,"Lethargy, Diarrhea, Head shaking",Vaccination,Mycobacteriosis
Chicken,Rhode Island Red Chicken,8.6,4.5,Newcastle Disease,Diarrhea,Supportive care,Mycobacteriosis
Chicken,Rhode Island Red Chicken,6.4,3.4,Bacterial Infection,"Fever, Loss of appetite","Anti-inflammatory drugs, Antibiotics",Mycobacteriosis
Chicken,Rhode Island Red Chicken,3.9,2.15,Avian Influenza,Respiratory distress,"Supportive care, Antiviral medication",Mycobacteriosis
Chicken,Rhode Island Red Chicken,5.1,2.75,Coccidiosis,"Blood in stool, Poor growth, Diarrhea","Coccidiostat medication, Supportive care",Mycobacteriosis
Chicken,Rhode Island Red Chicken,4.5,2.45,Avian Influenza,"Lethargy, Respiratory distress","Antiviral medication, Supportive care",Mycobacteriosis
Chicken,Rhode Island Red Chicken,4.2,2.3,Marek's Disease,"Tumors, Weight loss, Limping",Symptomatic treatment,Mycobacteriosis
Chicken,Rhode Island Red Chicken,6.2,3.3,Bacterial Infection,Fever,"Antibiotics, Anti-inflammatory drugs",Mycobacteriosis
Chicken,Rhode Island Red Chicken,3.3,1.85,Avian Influenza,"Loss of appetite, Lethargy, Respiratory distress","Antiviral medication, Supportive care",Mycobacteriosis
Chicken,Rhode Island Red Chicken,7.7,4.05,Bacterial Infection,Swollen joints,"Antibiotics, Anti-inflammatory drugs",Mycobacteriosis
Chicken,Rhode Island Red Chicken,9.6,5.0,Avian Influenza,"Loss of appetite, Feather loss, Respiratory distress",Antiviral medication,Mycobacteriosis
Chicken,Rhode Island Red Chicken,1.7,1.05,Newcastle Disease,"Neck twisting, Lethargy","Antibiotics, Vaccination",Mycobacteriosis
Chicken,Rhode Island Red Chicken,3.9,2.15,Bacterial Infection,"Swollen joints, Loss of appetite, Fever",Anti-inflammatory drugs,Mycobacteriosis
Chicken,Rhode Island Red Chicken,8.1,4.25,Avian Influenza,Lethargy,Supportive care,Mycobacteriosis
Chicken,Rhode Island Red Chicken,1.5,0.95,Coccidiosis,"Diarrhea, Poor growth","Coccidiostat medication, Supportive care",Mycobacteriosis
Chicken,Rhode Island Red Chicken,1.9,1.15,Newcastle Disease,"Head shaking, Diarrhea",Antibiotics,Mycobacteriosis
Chicken,Rhode Island Red Chicken,4.7,2.55,Avian Influenza,"Feather loss, Loss of appetite",Supportive care,Mycobacteriosis
Chicken,Rhode Island Red Chicken,2.1,1.25,Newcastle Disease,"Diarrhea, Lethargy","Antibiotics, Supportive care",Mycobacteriosis
Chicken,Rhode Island Red Chicken,2.8,1.6,Coccidiosis,"Diarrhea, Poor growth, Blood in stool","Supportive care, Coccidiostat medication",Mycobacteriosis
Chicken,Rhode Island Red Chicken,2.3,1.35,Coccidiosis,"Poor growth, Diarrhea, Lethargy","Supportive care, Coccidiostat medication",Mycobacteriosis
