Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Dog,Beagle,3.2,4.2,Fleas,"Hair loss, Flea bites","Steroid creams, Flea shampoos",Atopic Dermatitis
Dog,Beagle,4.5,5.6,Hypothyroidism,"Hair loss, Dry skin","Thyroid hormone replacement, Steroid creams",Atopic Dermatitis
Dog,Beagle,14.1,3.3,Ear Infections,"Scratching ears, Head shaking","Ear drops, Steroid creams",Atopic Dermatitis
Dog,Beagle,8.4,4.9,Fleas,"Itchy skin, Flea bites","Steroid creams, Flea shampoos",Atopic Dermatitis
Dog,Beagle,4.0,5.3,Ear Infections,"Head shaking, Scratching ears","Antibiotics, Steroid creams",Atopic Dermatitis
Dog,Beagle,8.0,3.4,Fleas,"Redness, Hair loss","Flea medication, Flea shampoos",Atopic Dermatitis
Dog,Beagle,1.1,3.2,Food Allergies,"Weight loss, Diarrhea","Steroid medication, Antihistamines",Atopic Dermatitis
Dog,Beagle,11.3,2.7,Ear Infections,"Redness, Head shaking","Steroid creams, Ear drops",Atopic Dermatitis
Dog,Beagle,13.5,2.0,Allergic Dermatitis,"Hair loss, Itchy skin","Bathing, Antihistamines",Atopic Dermatitis
Dog,Beagle,10.8,2.5,Allergic Dermatitis,"Red, inflamed skin, Itchy skin","Antibiotics, Steroid creams",Atopic Dermatitis
Dog,Beagle,8.5,2.7,Fleas,"Itchy skin, Hair loss","Flea shampoos, Steroid creams",Atopic Dermatitis
Dog,Beagle,7.4,2.3,Ear Infections,"Head shaking, Redness","Ear drops, Antibiotics",Atopic Dermatitis
Dog,Beagle,11.2,5.6,Environmental Allergies,"Sneezing, Redness","Antihistamines, Allergy shots",Atopic Dermatitis
Dog,Beagle,5.8,2.2,Allergic Dermatitis,"Red, inflamed skin, Scratching","Bathing, Antihistamines",Atopic Dermatitis
Dog,Beagle,2.8,5.6,Allergic Dermatitis,"Hair loss, Itchy skin","Steroid creams, Bathing",Atopic Dermatitis
Dog,Beagle,4.5,2.6,Fleas,"Redness, Itchy skin","Flea shampoos, Flea medication",Atopic Dermatitis
Dog,Beagle,5.2,5.2,Hypothyroidism,"Weight gain, Dry skin","Steroid creams, Thyroid hormone replacement",Atopic Dermatitis
Dog,Beagle,12.4,2.6,Allergic Dermatitis,"Itchy skin, Red, inflamed skin","Bathing, Steroid creams",Atopic Dermatitis
Dog,Beagle,12.9,2.6,Environmental Allergies,"Itchy skin, Redness","Antihistamines, Allergy shots",Atopic Dermatitis
Dog,Beagle,13.5,5.8,Ear Infections,"Scratching ears, Ear discharge","Steroid creams, Antibiotics",Atopic Dermatitis
Dog,Beagle,0.6,2.3,Fleas,"Flea bites, Redness","Flea shampoos, Steroid creams",Atopic Dermatitis
Dog,Beagle,5.7,4.1,Allergic Dermatitis,"Scratching, Itchy skin","Steroid creams, Bathing",Atopic Dermatitis
Dog,Beagle,1.3,3.0,Fleas,"Itchy skin, Flea bites","Steroid creams, Flea medication",Atopic Dermatitis
Dog,Beagle,5.8,2.3,Ear Infections,"Head shaking, Scratching ears","Antibiotics, Ear drops",Atopic Dermatitis
Dog,Beagle,6.8,3.0,Environmental Allergies,"Sneezing, Itchy skin","Allergy shots, Steroid creams",Atopic Dermatitis
Dog,Beagle,9.2,3.7,Allergic Dermatitis,"Itchy skin, Red, inflamed skin","Bathing, Antihistamines",Atopic Dermatitis
Dog,Beagle,12.3,5.9,Allergic Dermatitis,"Hair loss, Scratching","Antihistamines, Antibiotics",Atopic Dermatitis
Dog,Beagle,4.5,4.4,Hypothyroidism,"Weight gain, Hair loss","Steroid creams, Thyroid hormone replacement",Atopic Dermatitis
Dog,Beagle,2.7,2.1,Food Allergies,"Weight loss, Vomiting","Antihistamines, Special diet",Atopic Dermatitis
Dog,Beagle,4.3,3.1,Ear Infections,"Scratching ears, Head shaking","Steroid creams, Antibiotics",Atopic Dermatitis
Dog,Beagle,5.5,3.1,Ear Infections,"Head shaking, Scratching ears","Ear drops, Antibiotics",Atopic Dermatitis
Dog,Beagle,10.1,4.9,Hypothyroidism,"Lethargy, Hair loss","Thyroid hormone replacement, Steroid creams",Atopic Dermatitis
Dog,Beagle,9.7,2.0,Ear Infections,"Head shaking, Scratching ears","Ear drops, Antibiotics",Atopic Dermatitis
Dog,Beagle,1.6,1.8,Hypothyroidism,"Hair loss, Weight gain","Steroid creams, Thyroid hormone replacement",Atopic Dermatitis
Dog,Beagle,7.6,3.7,Allergic Dermatitis,"Scratching, Itchy skin","Antihistamines, Steroid creams",Atopic Dermatitis
Dog,Beagle,8.2,2.5,Environmental Allergies,"Sneezing, Coughing","Allergy shots, Steroid creams",Atopic Dermatitis
Dog,Beagle,14.7,5.9,Ear Infections,"Ear discharge, Head shaking","Antibiotics, Ear drops",Atopic Dermatitis
Dog,Beagle,2.2,3.1,Food Allergies,"Itchy skin, Vomiting","Antihistamines, Special diet",Atopic Dermatitis
Dog,Beagle,13.4,4.8,Hypothyroidism,"Weight gain, Hair loss","Thyroid hormone replacement, Steroid creams",Atopic Dermatitis
Dog,Beagle,5.1,4.5,Hypothyroidism,"Lethargy, Hair loss","Steroid creams, Thyroid hormone replacement",Atopic Dermatitis
Dog,Beagle,7.6,2.3,Environmental Allergies,"Itchy skin, Sneezing","Allergy shots, Steroid creams",Atopic Dermatitis
Dog,Beagle,1.1,4.1,Environmental Allergies,"Redness, Sneezing","Steroid creams, Antihistamines",Atopic Dermatitis
Dog,Beagle,2.8,3.8,Hypothyroidism,"Lethargy, Hair loss","Thyroid hormone replacement, Steroid creams",Atopic Dermatitis
Dog,Beagle,4.9,5.8,Environmental Allergies,"Sneezing, Itchy skin","Allergy shots, Antihistamines",Atopic Dermatitis
Dog,Beagle,0.6,2.3,Ear Infections,"Scratching ears, Head shaking","Ear drops, Antibiotics",Atopic Dermatitis
Dog,Beagle,2.1,1.9,Allergic Dermatitis,"Hair loss, Red, inflamed skin","Antibiotics, Steroid creams",Atopic Dermatitis
Dog,Beagle,12.5,5.8,Ear Infections,"Head shaking, Scratching ears","Steroid creams, Antibiotics",Atopic Dermatitis
Dog,Beagle,8.4,3.7,Allergic Dermatitis,"Hair loss, Scratching","Steroid creams, Bathing",Atopic Dermatitis
Dog,Beagle,0.5,4.5,Food Allergies,"Itchy skin, Weight loss","Steroid medication, Antihistamines",Atopic Dermatitis
Dog,Beagle,0.7,5.6,Allergic Dermatitis,"Scratching, Hair loss","Antibiotics, Bathing",Atopic Dermatitis
Dog,Beagle,7.7,3.6,Hypothyroidism,"Weight gain, Hair loss","Thyroid hormone replacement, Steroid creams",Atopic Dermatitis
Dog,Golden Retriever,6.8,28.6,Chronic Infections,"Nasal discharge, Persistent coughing, Lethargy","Rest, Antibiotics",Lymphoma
Dog,Golden Retriever,4.9,23.7,Chronic Infections,"Lethargy, Persistent coughing",Rest,Lymphoma
Dog,Golden Retriever,14.9,35.1,Lymphadenopathy,"Swollen lymph nodes, Weight loss, Fever",Antibiotics,Lymphoma
Dog,Golden Retriever,9.9,32.0,Lymphadenopathy,Swollen lymph nodes,"Antibiotics, Anti-inflammatory meds",Lymphoma
Dog,Golden Retriever,14.8,26.2,Chronic Infections,Nasal discharge,Rest,Lymphoma
Dog,Golden Retriever,10.5,31.6,Hypercalcemia,"Frequent urination, Weakness","Diuretics, IV fluids",Lymphoma
Dog,Golden Retriever,5.1,23.0,Hypercalcemia,"Excessive thirst, Weakness, Frequent urination",Diuretics,Lymphoma
Dog,Golden Retriever,13.1,32.7,Hypercalcemia,"Excessive thirst, Weakness","IV fluids, Diuretics",Lymphoma
Dog,Golden Retriever,1.2,14.5,Immune-mediated hemolytic anemia,"Pale gums, Lethargy, Loss of appetite",Steroids,Lymphoma
Dog,Golden Retriever,14.7,27.2,Parasitic infection,Itching,Topical treatments,Lymphoma
Dog,Golden Retriever,8.3,35.9,Immune-mediated hemolytic anemia,Loss of appetite,"Immunosuppressants, Steroids",Lymphoma
Dog,Golden Retriever,2.5,28.5,Lymphadenopathy,"Fever, Swollen lymph nodes, Weight loss","Antibiotics, Anti-inflammatory meds",Lymphoma
Dog,Golden Retriever,1.6,17.5,Parasitic infection,Itching,Topical treatments,Lymphoma
Dog,Golden Retriever,6.6,23.0,Chronic Infections,"Persistent coughing, Lethargy","Antibiotics, Rest",Lymphoma
Dog,Golden Retriever,12.5,31.6,Immune-mediated hemolytic anemia,"Lethargy, Loss of appetite","Immunosuppressants, Steroids",Lymphoma
Dog,Golden Retriever,12.3,27.4,Lymphadenopathy,"Swollen lymph nodes, Weight loss, Fever","Anti-inflammatory meds, Antibiotics",Lymphoma
Dog,Golden Retriever,3.4,22.7,Chronic Infections,Lethargy,"Rest, Antibiotics",Lymphoma
Dog,Golden Retriever,3.8,21.2,Hypercalcemia,"Frequent urination, Weakness",Diuretics,Lymphoma
Dog,Golden Retriever,14.9,35.5,Lymphadenopathy,Weight loss,Antibiotics,Lymphoma
Dog,Golden Retriever,5.5,26.8,Lymphadenopathy,"Swollen lymph nodes, Weight loss, Fever","Antibiotics, Anti-inflammatory meds",Lymphoma
Dog,Golden Retriever,4.0,21.2,Parasitic infection,"Weight loss, Itching",Deworming,Lymphoma
Dog,Golden Retriever,7.2,23.7,Immune-mediated hemolytic anemia,Pale gums,"Immunosuppressants, Steroids",Lymphoma
Dog,Golden Retriever,9.4,25.8,Lymphadenopathy,"Weight loss, Fever",Anti-inflammatory meds,Lymphoma
Dog,Golden Retriever,10.9,35.7,Immune-mediated hemolytic anemia,"Loss of appetite, Pale gums","Steroids, Immunosuppressants",Lymphoma
Dog,Golden Retriever,5.3,27.5,Lymphadenopathy,"Weight loss, Fever, Swollen lymph nodes",Antibiotics,Lymphoma
Dog,Golden Retriever,0.7,14.2,Hypercalcemia,Weakness,"Diuretics, IV fluids",Lymphoma
Dog,Golden Retriever,9.7,33.6,Hypercalcemia,Weakness,Diuretics,Lymphoma
Dog,Golden Retriever,12.2,26.4,Chronic Infections,Nasal discharge,"Antibiotics, Rest",Lymphoma
Dog,Golden Retriever,4.3,23.7,Parasitic infection,"Itching, Skin lesions, Weight loss",Topical treatments,Lymphoma
Dog,Golden Retriever,13.6,30.7,Chronic Infections,Persistent coughing,Antibiotics,Lymphoma
Dog,Golden Retriever,10.4,32.8,Parasitic infection,"Weight loss, Itching","Topical treatments, Deworming",Lymphoma
Dog,Golden Retriever,0.3,1.3,Chronic Infections,"Nasal discharge, Persistent coughing",Antibiotics,Lymphoma
Dog,Golden Retriever,8.0,24.5,Lymphadenopathy,Weight loss,Antibiotics,Lymphoma
Dog,Golden Retriever,12.4,27.2,Lymphadenopathy,"Fever, Weight loss","Antibiotics, Anti-inflammatory meds",Lymphoma
Dog,Golden Retriever,2.0,11.0,Chronic Infections,"Persistent coughing, Lethargy","Antibiotics, Rest",Lymphoma
Dog,Golden Retriever,2.0,7.1,Hypercalcemia,Excessive thirst,"Diuretics, IV fluids",Lymphoma
Dog,Golden Retriever,11.3,33.9,Parasitic infection,"Itching, Skin lesions",Deworming,Lymphoma
Dog,Golden Retriever,1.6,14.1,Parasitic infection,Weight loss,"Topical treatments, Deworming",Lymphoma
Dog,Golden Retriever,2.5,28.5,Immune-mediated hemolytic anemia,"Lethargy, Pale gums",Immunosuppressants,Lymphoma
Dog,Golden Retriever,11.9,28.2,Hypercalcemia,"Weakness, Frequent urination",IV fluids,Lymphoma
Dog,Golden Retriever,11.3,31.1,Parasitic infection,"Skin lesions, Itching","Deworming, Topical treatments",Lymphoma
Dog,Golden Retriever,7.9,28.0,Immune-mediated hemolytic anemia,"Pale gums, Loss of appetite, Lethargy",Steroids,Lymphoma
Dog,Golden Retriever,9.4,27.8,Hypercalcemia,"Frequent urination, Weakness, Excessive thirst","Diuretics, IV fluids",Lymphoma
Dog,Golden Retriever,11.2,30.6,Lymphadenopathy,Swollen lymph nodes,Anti-inflammatory meds,Lymphoma
Dog,Golden Retriever,7.3,28.1,Lymphadenopathy,"Swollen lymph nodes, Weight loss, Fever","Antibiotics, Anti-inflammatory meds",Lymphoma
Dog,Golden Retriever,7.3,26.0,Parasitic infection,Skin lesions,Topical treatments,Lymphoma
Dog,Golden Retriever,7.0,23.3,Chronic Infections,"Lethargy, Persistent coughing","Rest, Antibiotics",Lymphoma
Dog,Golden Retriever,7.5,29.9,Chronic Infections,"Nasal discharge, Lethargy",Rest,Lymphoma
Dog,Golden Retriever,2.9,23.2,Immune-mediated hemolytic anemia,"Loss of appetite, Pale gums","Immunosuppressants, Steroids",Lymphoma
Dog,Golden Retriever,10.9,35.2,Parasitic infection,"Itching, Weight loss, Skin lesions",Deworming,Lymphoma
Dog,Golden Retriever,8.8,28.7,Chronic Infections,Persistent coughing,Rest,Lymphoma
Dog,Golden Retriever,5.6,22.7,Chronic Infections,"Nasal discharge, Persistent coughing","Rest, Antibiotics",Lymphoma
Dog,Golden Retriever,6.9,29.3,Parasitic infection,Weight loss,"Topical treatments, Deworming",Lymphoma
Dog,Golden Retriever,12.1,35.3,Parasitic infection,"Weight loss, Skin lesions","Topical treatments, Deworming",Lymphoma
Dog,Golden Retriever,4.0,24.1,Immune-mediated hemolytic anemia,"Lethargy, Loss of appetite",Immunosuppressants,Lymphoma
Dog,Golden Retriever,2.0,14.6,Immune-mediated hemolytic anemia,"Lethargy, Loss of appetite, Pale gums",Steroids,Lymphoma
Dog,Golden Retriever,12.1,31.1,Lymphadenopathy,Fever,"Anti-inflammatory meds, Antibiotics",Lymphoma
Dog,Golden Retriever,0.8,15.3,Parasitic infection,Weight loss,Topical treatments,Lymphoma
Dog,Golden Retriever,7.5,22.9,Parasitic infection,"Itching, Skin lesions",Topical treatments,Lymphoma
Dog,Golden Retriever,13.6,30.2,Hypercalcemia,"Excessive thirst, Weakness",Diuretics,Lymphoma
Dog,Golden Retriever,14.0,28.4,Hypercalcemia,Weakness,Diuretics,Lymphoma
Dog,Golden Retriever,1.1,8.4,Lymphadenopathy,"Weight loss, Swollen lymph nodes, Fever","Anti-inflammatory meds, Antibiotics",Lymphoma
Dog,Golden Retriever,9.0,31.3,Immune-mediated hemolytic anemia,Pale gums,"Steroids, Immunosuppressants",Lymphoma
Dog,Golden Retriever,1.8,12.4,Lymphadenopathy,Swollen lymph nodes,"Antibiotics, Anti-inflammatory meds",Lymphoma
Dog,Golden Retriever,8.0,21.8,Lymphadenopathy,"Weight loss, Fever, Swollen lymph nodes",Anti-inflammatory meds,Lymphoma
Dog,Golden Retriever,12.2,30.7,Chronic Infections,"Lethargy, Persistent coughing, Nasal discharge","Antibiotics, Rest",Lymphoma
Dog,Golden Retriever,8.6,30.7,Chronic Infections,"Nasal discharge, Lethargy, Persistent coughing",Antibiotics,Lymphoma
Dog,Golden Retriever,14.6,30.9,Chronic Infections,Persistent coughing,"Rest, Antibiotics",Lymphoma
Dog,Golden Retriever,12.7,30.9,Hypercalcemia,Weakness,"Diuretics, IV fluids",Lymphoma
Dog,Golden Retriever,10.2,34.9,Chronic Infections,"Lethargy, Nasal discharge",Antibiotics,Lymphoma
Dog,Golden Retriever,10.2,28.1,Immune-mediated hemolytic anemia,"Lethargy, Pale gums, Loss of appetite",Steroids,Lymphoma
Dog,Golden Retriever,14.0,27.6,Parasitic infection,Weight loss,Deworming,Lymphoma
Dog,Golden Retriever,9.2,28.6,Hypercalcemia,"Frequent urination, Excessive thirst","IV fluids, Diuretics",Lymphoma
Dog,Golden Retriever,1.3,16.7,Chronic Infections,"Nasal discharge, Persistent coughing, Lethargy",Rest,Lymphoma
Dog,Golden Retriever,4.2,21.3,Lymphadenopathy,Fever,Anti-inflammatory meds,Lymphoma
Dog,Golden Retriever,10.7,34.2,Parasitic infection,"Skin lesions, Itching, Weight loss","Topical treatments, Deworming",Lymphoma
Dog,Golden Retriever,7.7,27.8,Parasitic infection,"Itching, Weight loss, Skin lesions","Topical treatments, Deworming",Lymphoma
Dog,Golden Retriever,10.9,25.8,Immune-mediated hemolytic anemia,"Lethargy, Loss of appetite",Steroids,Lymphoma
Dog,Golden Retriever,0.7,16.4,Parasitic infection,Skin lesions,Topical treatments,Lymphoma
Dog,Golden Retriever,14.6,25.0,Parasitic infection,"Itching, Skin lesions",Deworming,Lymphoma
Dog,Golden Retriever,15.0,33.7,Chronic Infections,"Nasal discharge, Persistent coughing","Antibiotics, Rest",Lymphoma
Dog,Golden Retriever,5.7,29.2,Immune-mediated hemolytic anemia,"Pale gums, Lethargy, Loss of appetite",Steroids,Lymphoma
Dog,Golden Retriever,8.4,28.1,Parasitic infection,"Itching, Skin lesions, Weight loss",Deworming,Lymphoma
Dog,Golden Retriever,10.3,26.2,Hypercalcemia,Frequent urination,Diuretics,Lymphoma
Dog,Golden Retriever,12.6,29.6,Lymphadenopathy,"Fever, Swollen lymph nodes, Weight loss","Anti-inflammatory meds, Antibiotics",Lymphoma
Dog,Golden Retriever,8.4,30.6,Immune-mediated hemolytic anemia,"Lethargy, Pale gums, Loss of appetite","Steroids, Immunosuppressants",Lymphoma
Dog,Golden Retriever,8.2,34.3,Lymphadenopathy,Weight loss,Antibiotics,Lymphoma
Dog,Golden Retriever,12.1,35.0,Lymphadenopathy,Weight loss,"Antibiotics, Anti-inflammatory meds",Lymphoma
Dog,Golden Retriever,11.2,34.2,Lymphadenopathy,Weight loss,"Anti-inflammatory meds, Antibiotics",Lymphoma
Dog,Golden Retriever,13.5,35.7,Parasitic infection,"Itching, Weight loss, Skin lesions","Topical treatments, Deworming",Lymphoma
Dog,Golden Retriever,14.8,27.5,Lymphadenopathy,"Weight loss, Swollen lymph nodes","Antibiotics, Anti-inflammatory meds",Lymphoma
Dog,Golden Retriever,3.5,26.6,Parasitic infection,Weight loss,"Topical treatments, Deworming",Lymphoma
Dog,Golden Retriever,1.4,9.9,Immune-mediated hemolytic anemia,"Loss of appetite, Pale gums, Lethargy","Steroids, Immunosuppressants",Lymphoma
Dog,Golden Retriever,11.0,25.8,Lymphadenopathy,Swollen lymph nodes,"Anti-inflammatory meds, Antibiotics",Lymphoma
Dog,Golden Retriever,1.3,14.0,Immune-mediated hemolytic anemia,"Lethargy, Loss of appetite",Immunosuppressants,Lymphoma
Dog,Golden Retriever,2.1,29.4,Immune-mediated hemolytic anemia,"Loss of appetite, Pale gums, Lethargy",Immunosuppressants,Lymphoma
Dog,Golden Retriever,13.4,32.6,Chronic Infections,"Nasal discharge, Lethargy",Rest,Lymphoma
Dog,Golden Retriever,5.2,25.0,Parasitic infection,"Weight loss, Itching",Deworming,Lymphoma
Dog,Golden Retriever,10.7,28.8,Parasitic infection,"Itching, Weight loss, Skin lesions",Deworming,Lymphoma
Dog,Golden Retriever,8.8,28.5,Lymphadenopathy,"Fever, Weight loss, Swollen lymph nodes",Antibiotics,Lymphoma
Dog,Golden Retriever,12.8,33.0,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,14.3,33.9,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,7.7,39.8,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,4.6,26.2,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,4.9,32.6,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,8.1,29.4,Liver mass,"Weight loss, Lethargy","Liver surgery, Palliative care",Hemangiosarcoma
Dog,Golden Retriever,1.4,23.9,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,12.3,39.4,Liver mass,"Weight loss, Lethargy","Liver surgery, Palliative care",Hemangiosarcoma
Dog,Golden Retriever,1.9,18.7,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,11.0,34.0,Liver mass,"Weight loss, Lethargy","Liver surgery, Palliative care",Hemangiosarcoma
Dog,Golden Retriever,3.5,28.0,Splenic tumor,"Lethargy, Abdominal swelling","Splenectomy, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,3.3,29.4,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,5.8,34.0,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,2.3,20.0,Liver mass,"Weight loss, Lethargy","Liver surgery, Palliative care",Hemangiosarcoma
Dog,Golden Retriever,13.4,27.4,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,1.8,24.5,Liver mass,"Weight loss, Lethargy","Liver surgery, Palliative care",Hemangiosarcoma
Dog,Golden Retriever,2.1,15.2,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,14.2,31.8,Splenic tumor,"Lethargy, Abdominal swelling","Splenectomy, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,7.5,36.6,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,12.4,37.2,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,1.8,18.9,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,9.0,31.1,Liver mass,"Weight loss, Lethargy","Liver surgery, Palliative care",Hemangiosarcoma
Dog,Golden Retriever,2.1,18.6,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,14.9,36.0,Splenic tumor,"Lethargy, Abdominal swelling","Splenectomy, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,13.3,35.3,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,7.9,30.7,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,4.5,28.3,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,10.7,25.5,Liver mass,"Weight loss, Lethargy","Liver surgery, Palliative care",Hemangiosarcoma
Dog,Golden Retriever,0.8,8.5,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,13.9,38.8,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,8.7,27.0,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,10.7,28.9,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,11.1,38.6,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,0.7,5.4,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,11.4,37.5,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,10.0,34.0,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,14.3,27.3,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,10.4,34.2,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,0.9,3.5,Splenic tumor,"Lethargy, Abdominal swelling","Splenectomy, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,4.4,27.9,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,10.7,28.5,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,11.8,26.2,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,7.1,26.4,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,5.6,28.5,Splenic tumor,"Lethargy, Abdominal swelling","Splenectomy, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,7.3,30.0,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,2.2,20.3,Splenic tumor,"Lethargy, Abdominal swelling","Splenectomy, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,1.2,22.4,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,0.8,3.5,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,2.3,23.6,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,6.6,26.8,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,4.1,32.5,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,5.1,33.0,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,13.2,34.1,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,5.6,31.3,Splenic tumor,"Lethargy, Abdominal swelling","Splenectomy, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,3.5,33.1,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,7.2,28.4,Splenic tumor,"Lethargy, Abdominal swelling","Splenectomy, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,12.1,28.4,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,6.1,33.3,Liver mass,"Weight loss, Lethargy","Liver surgery, Palliative care",Hemangiosarcoma
Dog,Golden Retriever,2.7,16.3,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,12.6,36.5,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,4.5,30.2,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
Dog,Golden Retriever,9.7,30.8,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,6.3,25.4,Splenic tumor,"Lethargy, Abdominal swelling","Splenectomy, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,2.1,22.3,Cardiac tumor,"Shortness of breath, Lethargy","Cardiac surgery, Chemotherapy",Hemangiosarcoma
Dog,Golden Retriever,9.2,25.9,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,11.0,36.5,Bleeding disorders,"Bruising, Excessive bleeding","Vitamin K, Plasma transfusion",Hemangiosarcoma
Dog,Golden Retriever,3.3,25.6,Anemia,"Pale gums, Weakness","Iron supplements, Blood transfusion",Hemangiosarcoma
