Pet Species,Breed,Age (years),Weight (kg),Past Diagnosis,Symptoms,Treatment,Future Disease
Fish,Neon Tetra Fish,5.9,0.22,Ammonia Poisoning,Red streaks on fins; Clamped fins,Aeration improvement; Ammonia neutralizer,Epistylis
Fish,Neon Tetra Fish,4.6,0.19,Ichthyophthirius,Scratching against objects; Lethargy,Copper-based medication; Increased water temperature,Epistylis
Fish,Neon Tetra Fish,8.0,0.26,Fungal Infections,Fin rot,Improved water quality; Salt bath,Epistylis
Fish,Neon Tetra Fish,8.7,0.29,Gill Disease,Labored breathing; Red gills; Loss of appetite,Improved aeration; Salt bath,Epistylis
Fish,Neon Tetra Fish,6.8,0.23,Ichthyophthirius,White spots on body; Scratching against objects,Increased water temperature; Copper-based medication; Salt treatment,Epistylis
Fish,Neon Tetra Fish,4.3,0.18,Bacterial Infections,Rapid breathing; Open sores,Improved water quality; Antibiotics; Salt bath,Epistylis
Fish,Neon Tetra Fish,1.4,0.1,Ichthyophthirius,Lethargy,Salt treatment,Epistylis
Fish,Neon Tetra Fish,7.3,0.22,Fungal Infections,Color fading; Fin rot; Fuzzy patches on skin,Antifungal medication,Epistylis
Fish,Neon Tetra Fish,1.0,0.1,Poor Water Quality Issues,Cloudy eyes; Gasping at surface; Erratic swimming,Water changes; Activated carbon; Ammonia remover,Epistylis
Fish,Neon Tetra Fish,2.8,0.1,Gill Disease,Loss of appetite; Red gills; Labored breathing,Antibiotics,Epistylis
Fish,Neon Tetra Fish,7.0,0.31,Ammonia Poisoning,Clamped fins; Inflamed gills,Water changes,Epistylis
Fish,Neon Tetra Fish,4.2,0.16,Gill Disease,Labored breathing; Loss of appetite,Antibiotics,Epistylis
Fish,Neon Tetra Fish,8.3,0.22,Fungal Infections,Color fading; Fin rot,Improved water quality; Antifungal medication,Epistylis
Fish,Neon Tetra Fish,7.0,0.29,Ammonia Poisoning,Clamped fins; Red streaks on fins,Ammonia neutralizer; Water changes; Aeration improvement,Epistylis
Fish,Neon Tetra Fish,7.0,0.14,Poor Water Quality Issues,Cloudy eyes,Water changes,Epistylis
Fish,Neon Tetra Fish,5.9,0.27,Gill Disease,Labored breathing; Red gills,Improved aeration,Epistylis
Fish,Neon Tetra Fish,6.2,0.27,Poor Water Quality Issues,Gasping at surface; Erratic swimming,Water changes; Ammonia remover,Epistylis
Fish,Neon Tetra Fish,6.8,0.32,Ichthyophthirius,Scratching against objects,Copper-based medication,Epistylis
Fish,Neon Tetra Fish,7.4,0.31,Fungal Infections,Fuzzy patches on skin,Salt bath; Antifungal medication,Epistylis
Fish,Neon Tetra Fish,7.5,0.23,Ichthyophthirius,Lethargy; White spots on body; Scratching against objects,Salt treatment,Epistylis
Fish,Neon Tetra Fish,0.6,0.1,Ichthyophthirius,White spots on body,Salt treatment; Increased water temperature; Copper-based medication,Epistylis
Fish,Neon Tetra Fish,5.8,0.27,Ichthyophthirius,Scratching against objects,Increased water temperature,Epistylis
Fish,Neon Tetra Fish,9.9,0.35,Ammonia Poisoning,Clamped fins; Inflamed gills,Ammonia neutralizer; Aeration improvement; Water changes,Epistylis
Fish,Neon Tetra Fish,1.0,0.1,Gill Disease,Red gills; Loss of appetite; Labored breathing,Salt bath; Antibiotics; Improved aeration,Epistylis
Fish,Neon Tetra Fish,6.5,0.13,Poor Water Quality Issues,Erratic swimming; Gasping at surface,Activated carbon,Epistylis
Fish,Neon Tetra Fish,3.2,0.14,Poor Water Quality Issues,Erratic swimming; Cloudy eyes,Water changes,Epistylis
Fish,Neon Tetra Fish,9.7,0.24,Bacterial Infections,Swollen body; Rapid breathing,Antibiotics; Salt bath; Improved water quality,Epistylis
Fish,Neon Tetra Fish,2.2,0.1,Gill Disease,Loss of appetite,Improved aeration,Epistylis
Fish,Neon Tetra Fish,5.1,0.11,Fungal Infections,Fin rot,Antifungal medication,Epistylis
Fish,Neon Tetra Fish,1.2,0.1,Poor Water Quality Issues,Erratic swimming; Gasping at surface; Cloudy eyes,Ammonia remover; Activated carbon,Epistylis
Fish,Neon Tetra Fish,0.8,0.1,Ammonia Poisoning,Inflamed gills; Red streaks on fins; Clamped fins,Ammonia neutralizer; Aeration improvement; Water changes,Epistylis
Fish,Neon Tetra Fish,6.1,0.16,Ammonia Poisoning,Clamped fins; Inflamed gills,Ammonia neutralizer,Epistylis
Fish,Neon Tetra Fish,6.3,0.23,Poor Water Quality Issues,Erratic swimming,Activated carbon,Epistylis
Fish,Neon Tetra Fish,5.6,0.22,Fungal Infections,Fuzzy patches on skin; Color fading,Antifungal medication; Improved water quality,Epistylis
Fish,Neon Tetra Fish,1.4,0.1,Fungal Infections,Color fading,Antifungal medication; Improved water quality,Epistylis
Fish,Neon Tetra Fish,1.6,0.1,Bacterial Infections,Swollen body; Open sores; Rapid breathing,Antibiotics; Salt bath; Improved water quality,Epistylis
Fish,Neon Tetra Fish,0.4,0.1,Ammonia Poisoning,Red streaks on fins; Clamped fins; Inflamed gills,Aeration improvement; Ammonia neutralizer,Epistylis
Fish,Neon Tetra Fish,8.1,0.25,Ichthyophthirius,Lethargy; White spots on body,Copper-based medication; Increased water temperature; Salt treatment,Epistylis
Fish,Neon Tetra Fish,7.7,0.33,Gill Disease,Red gills; Loss of appetite; Labored breathing,Salt bath,Epistylis
Fish,Neon Tetra Fish,1.7,0.1,Ichthyophthirius,White spots on body; Scratching against objects; Lethargy,Increased water temperature,Epistylis
Fish,Neon Tetra Fish,0.7,0.1,Bacterial Infections,Open sores; Rapid breathing,Improved water quality,Epistylis
Fish,Neon Tetra Fish,3.1,0.13,Gill Disease,Red gills,Antibiotics,Epistylis
Fish,Neon Tetra Fish,2.5,0.11,Ammonia Poisoning,Inflamed gills,Water changes,Epistylis
Fish,Neon Tetra Fish,1.0,0.1,Bacterial Infections,Open sores,Improved water quality; Antibiotics; Salt bath,Epistylis
Fish,Neon Tetra Fish,3.0,0.1,Ichthyophthirius,Lethargy,Salt treatment,Epistylis
Fish,Neon Tetra Fish,4.3,0.1,Poor Water Quality Issues,Cloudy eyes; Erratic swimming,Water changes; Activated carbon; Ammonia remover,Epistylis
Fish,Neon Tetra Fish,8.2,0.2,Bacterial Infections,Swollen body; Rapid breathing,Antibiotics,Epistylis
Fish,Neon Tetra Fish,2.6,0.13,Ammonia Poisoning,Inflamed gills; Clamped fins; Red streaks on fins,Water changes; Aeration improvement,Epistylis
Fish,Neon Tetra Fish,1.6,0.1,Bacterial Infections,Open sores,Salt bath; Improved water quality,Epistylis
Fish,Neon Tetra Fish,3.0,0.13,Ichthyophthirius,Scratching against objects; Lethargy; White spots on body,Copper-based medication; Salt treatment; Increased water temperature,Epistylis
Fish,Neon Tetra Fish,2.6,0.13,Gill Disease,Red gills; Labored breathing; Loss of appetite,Salt bath,Epistylis
Fish,Neon Tetra Fish,2.8,0.13,Ichthyophthirius,White spots on body; Lethargy; Scratching against objects,Increased water temperature; Salt treatment; Copper-based medication,Epistylis
Fish,Neon Tetra Fish,5.4,0.16,Bacterial Infections,Open sores,Salt bath; Improved water quality; Antibiotics,Epistylis
Fish,Neon Tetra Fish,3.3,0.1,Bacterial Infections,Open sores,Salt bath; Improved water quality; Antibiotics,Epistylis
Fish,Neon Tetra Fish,7.9,0.2,Fungal Infections,Fin rot; Color fading; Fuzzy patches on skin,Salt bath,Epistylis
Fish,Neon Tetra Fish,2.7,0.13,Bacterial Infections,Rapid breathing,Improved water quality; Salt bath,Epistylis
Fish,Neon Tetra Fish,3.7,0.12,Ammonia Poisoning,Inflamed gills; Red streaks on fins; Clamped fins,Ammonia neutralizer,Epistylis
Fish,Neon Tetra Fish,2.9,0.11,Gill Disease,Red gills; Labored breathing,Antibiotics; Salt bath,Epistylis
Fish,Neon Tetra Fish,3.0,0.1,Ammonia Poisoning,Red streaks on fins,Ammonia neutralizer,Epistylis
Fish,Neon Tetra Fish,6.5,0.3,Gill Disease,Labored breathing,Improved aeration; Salt bath,Epistylis
Fish,Neon Tetra Fish,7.4,0.28,Ichthyophthirius,Lethargy; White spots on body; Scratching against objects,Copper-based medication,Epistylis
Fish,Neon Tetra Fish,2.5,0.12,Poor Water Quality Issues,Cloudy eyes; Gasping at surface,Activated carbon,Epistylis
Fish,Neon Tetra Fish,2.0,0.81,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Ammonia remover,Trichodina
Fish,Neon Tetra Fish,3.0,1.0,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Ammonia remover,Trichodina
Fish,Neon Tetra Fish,4.3,1.4,Gill Flukes,"Flashing against objects, Rapid breathing",Salt baths,Trichodina
Fish,Neon Tetra Fish,1.5,0.45,Fungal Infection,"Lethargy, White cotton-like patches",Antifungal medication,Trichodina
Fish,Neon Tetra Fish,3.0,1.43,Ammonia Poisoning,Red or inflamed gills,Ammonia remover,Trichodina
Fish,Neon Tetra Fish,8.4,3.54,Bacterial Gill Disease,"Laboured breathing, Gills inflamed",Aeration improvement,Trichodina
Fish,Neon Tetra Fish,9.7,1.02,Gill Flukes,Rapid breathing,Praziquantel,Trichodina
Fish,Neon Tetra Fish,9.5,4.36,Ammonia Poisoning,"Red or inflamed gills, Swimming at surface",Water changes,Trichodina
Fish,Neon Tetra Fish,2.1,0.22,Fungal Infection,"Lethargy, White cotton-like patches",Antifungal medication,Trichodina
Fish,Neon Tetra Fish,4.0,0.79,Bacterial Gill Disease,Laboured breathing,Aeration improvement,Trichodina
Fish,Neon Tetra Fish,9.9,2.32,Gill Flukes,"Rapid breathing, Flashing against objects",Praziquantel,Trichodina
Fish,Neon Tetra Fish,5.2,2.09,Fungal Infection,"Lethargy, White cotton-like patches",Improved water quality,Trichodina
Fish,Neon Tetra Fish,2.9,1.12,Bacterial Gill Disease,Laboured breathing,Antibiotics,Trichodina
Fish,Neon Tetra Fish,2.6,0.43,Ammonia Poisoning,Red or inflamed gills,Water changes,Trichodina
Fish,Neon Tetra Fish,5.8,2.49,Gill Flukes,Flashing against objects,Praziquantel,Trichodina
Fish,Neon Tetra Fish,9.1,2.72,Fungal Infection,"Lethargy, White cotton-like patches",Antifungal medication,Trichodina
Fish,Neon Tetra Fish,5.4,2.54,Gill Flukes,"Flashing against objects, Rapid breathing",Praziquantel,Trichodina
Fish,Neon Tetra Fish,7.0,1.35,Gill Flukes,Rapid breathing,Praziquantel,Trichodina
Fish,Neon Tetra Fish,4.6,0.19,Bacterial Gill Disease,Gills inflamed,Aeration improvement,Trichodina
Fish,Neon Tetra Fish,6.1,1.92,Gill Flukes,"Rapid breathing, Flashing against objects",Praziquantel,Trichodina
Fish,Neon Tetra Fish,2.9,0.3,Bacterial Gill Disease,Gills inflamed,Aeration improvement,Trichodina
Fish,Neon Tetra Fish,0.3,0.05,Fungal Infection,Lethargy,Antifungal medication,Trichodina
Fish,Neon Tetra Fish,1.0,0.41,Fungal Infection,White cotton-like patches,Improved water quality,Trichodina
Fish,Neon Tetra Fish,5.3,0.4,Ammonia Poisoning,Red or inflamed gills,Ammonia remover,Trichodina
Fish,Neon Tetra Fish,9.4,2.91,Bacterial Gill Disease,"Gills inflamed, Laboured breathing",Aeration improvement,Trichodina
Fish,Neon Tetra Fish,3.1,0.07,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Ammonia remover,Trichodina
Fish,Neon Tetra Fish,3.3,0.84,Gill Flukes,"Rapid breathing, Flashing against objects",Praziquantel,Trichodina
Fish,Neon Tetra Fish,1.3,0.5,Ammonia Poisoning,Red or inflamed gills,Water changes,Trichodina
Fish,Neon Tetra Fish,7.2,1.95,Gill Flukes,Flashing against objects,Praziquantel,Trichodina
Fish,Neon Tetra Fish,0.9,0.3,Bacterial Gill Disease,Laboured breathing,Antibiotics,Trichodina
Fish,Neon Tetra Fish,7.1,2.67,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Water changes,Trichodina
Fish,Neon Tetra Fish,1.1,0.37,Gill Flukes,"Flashing against objects, Rapid breathing",Salt baths,Trichodina
Fish,Neon Tetra Fish,3.3,1.53,Bacterial Gill Disease,Gills inflamed,Antibiotics,Trichodina
Fish,Neon Tetra Fish,9.4,0.71,Gill Flukes,"Flashing against objects, Rapid breathing",Praziquantel,Trichodina
Fish,Neon Tetra Fish,8.2,1.05,Bacterial Gill Disease,"Gills inflamed, Laboured breathing",Antibiotics,Trichodina
Fish,Neon Tetra Fish,8.7,4.26,Fungal Infection,"Lethargy, White cotton-like patches",Antifungal medication,Trichodina
Fish,Neon Tetra Fish,3.6,0.16,Gill Flukes,"Flashing against objects, Rapid breathing",Salt baths,Trichodina
Fish,Neon Tetra Fish,1.9,0.62,Bacterial Gill Disease,"Gills inflamed, Laboured breathing",Aeration improvement,Trichodina
Fish,Neon Tetra Fish,5.3,1.3,Bacterial Gill Disease,"Gills inflamed, Laboured breathing",Aeration improvement,Trichodina
Fish,Neon Tetra Fish,5.6,0.13,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Water changes,Trichodina
Fish,Neon Tetra Fish,0.3,0.08,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Ammonia remover,Trichodina
Fish,Neon Tetra Fish,6.4,2.2,Bacterial Gill Disease,"Laboured breathing, Gills inflamed",Antibiotics,Trichodina
Fish,Neon Tetra Fish,8.6,1.65,Ammonia Poisoning,Swimming at surface,Water changes,Trichodina
Fish,Neon Tetra Fish,2.2,0.59,Fungal Infection,"White cotton-like patches, Lethargy",Improved water quality,Trichodina
Fish,Neon Tetra Fish,4.9,1.18,Fungal Infection,"White cotton-like patches, Lethargy",Improved water quality,Trichodina
Fish,Neon Tetra Fish,4.5,2.16,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Water changes,Trichodina
Fish,Neon Tetra Fish,5.9,2.23,Gill Flukes,Flashing against objects,Praziquantel,Trichodina
Fish,Neon Tetra Fish,2.3,0.62,Ammonia Poisoning,"Red or inflamed gills, Swimming at surface",Water changes,Trichodina
Fish,Neon Tetra Fish,8.9,1.04,Bacterial Gill Disease,"Gills inflamed, Laboured breathing",Aeration improvement,Trichodina
Fish,Neon Tetra Fish,1.8,0.31,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Water changes,Trichodina
Fish,Neon Tetra Fish,4.4,0.81,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Ammonia remover,Trichodina
Fish,Neon Tetra Fish,1.7,0.23,Fungal Infection,Lethargy,Improved water quality,Trichodina
Fish,Neon Tetra Fish,5.0,0.98,Fungal Infection,White cotton-like patches,Improved water quality,Trichodina
Fish,Neon Tetra Fish,5.7,2.76,Fungal Infection,"Lethargy, White cotton-like patches",Improved water quality,Trichodina
Fish,Neon Tetra Fish,0.6,0.17,Bacterial Gill Disease,Gills inflamed,Aeration improvement,Trichodina
Fish,Neon Tetra Fish,7.3,2.5,Ammonia Poisoning,Red or inflamed gills,Ammonia remover,Trichodina
Fish,Neon Tetra Fish,6.3,0.43,Gill Flukes,"Flashing against objects, Rapid breathing",Salt baths,Trichodina
Fish,Neon Tetra Fish,5.5,1.78,Ammonia Poisoning,Swimming at surface,Water changes,Trichodina
Fish,Neon Tetra Fish,4.8,1.35,Fungal Infection,"White cotton-like patches, Lethargy",Antifungal medication,Trichodina
Fish,Neon Tetra Fish,9.2,2.99,Ammonia Poisoning,"Red or inflamed gills, Swimming at surface",Water changes,Trichodina
Fish,Neon Tetra Fish,1.2,0.39,Ammonia Poisoning,"Red or inflamed gills, Swimming at surface",Ammonia remover,Trichodina
Fish,Neon Tetra Fish,8.7,1.79,Bacterial Gill Disease,Gills inflamed,Antibiotics,Trichodina
Fish,Neon Tetra Fish,0.5,0.01,Bacterial Gill Disease,Gills inflamed,Antibiotics,Trichodina
Fish,Neon Tetra Fish,1.3,0.04,Gill Flukes,"Rapid breathing, Flashing against objects",Salt baths,Trichodina
Fish,Neon Tetra Fish,9.1,3.22,Gill Flukes,Rapid breathing,Praziquantel,Trichodina
Fish,Neon Tetra Fish,2.1,0.53,Fungal Infection,White cotton-like patches,Improved water quality,Trichodina
Fish,Neon Tetra Fish,9.4,1.63,Bacterial Gill Disease,Gills inflamed,Aeration improvement,Trichodina
Fish,Neon Tetra Fish,6.5,2.37,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Ammonia remover,Trichodina
Fish,Neon Tetra Fish,6.0,2.51,Gill Flukes,"Rapid breathing, Flashing against objects",Praziquantel,Trichodina
Fish,Neon Tetra Fish,3.0,0.61,Bacterial Gill Disease,"Gills inflamed, Laboured breathing",Aeration improvement,Trichodina
Fish,Neon Tetra Fish,8.3,1.51,Bacterial Gill Disease,"Gills inflamed, Laboured breathing",Antibiotics,Trichodina
Fish,Neon Tetra Fish,9.8,3.24,Fungal Infection,Lethargy,Antifungal medication,Trichodina
Fish,Neon Tetra Fish,5.3,0.85,Gill Flukes,Flashing against objects,Praziquantel,Trichodina
Fish,Neon Tetra Fish,1.8,0.32,Fungal Infection,"Lethargy, White cotton-like patches",Antifungal medication,Trichodina
Fish,Neon Tetra Fish,2.1,0.69,Gill Flukes,"Rapid breathing, Flashing against objects",Salt baths,Trichodina
Fish,Neon Tetra Fish,1.0,0.37,Fungal Infection,"White cotton-like patches, Lethargy",Antifungal medication,Trichodina
Fish,Neon Tetra Fish,5.6,2.7,Gill Flukes,"Rapid breathing, Flashing against objects",Salt baths,Trichodina
Fish,Neon Tetra Fish,7.4,1.12,Ammonia Poisoning,"Red or inflamed gills, Swimming at surface",Ammonia remover,Trichodina
Fish,Neon Tetra Fish,3.3,0.64,Fungal Infection,"White cotton-like patches, Lethargy",Antifungal medication,Trichodina
Fish,Neon Tetra Fish,1.2,0.27,Fungal Infection,"White cotton-like patches, Lethargy",Improved water quality,Trichodina
Fish,Neon Tetra Fish,4.7,1.6,Bacterial Gill Disease,"Laboured breathing, Gills inflamed",Aeration improvement,Trichodina
Fish,Neon Tetra Fish,2.5,1.15,Bacterial Gill Disease,Laboured breathing,Aeration improvement,Trichodina
Fish,Neon Tetra Fish,8.1,1.14,Bacterial Gill Disease,"Laboured breathing, Gills inflamed",Aeration improvement,Trichodina
Fish,Neon Tetra Fish,6.6,1.38,Fungal Infection,Lethargy,Improved water quality,Trichodina
Fish,Neon Tetra Fish,7.5,3.17,Gill Flukes,"Flashing against objects, Rapid breathing",Salt baths,Trichodina
Fish,Neon Tetra Fish,6.5,2.38,Bacterial Gill Disease,"Gills inflamed, Laboured breathing",Antibiotics,Trichodina
Fish,Neon Tetra Fish,1.0,0.36,Ammonia Poisoning,"Red or inflamed gills, Swimming at surface",Water changes,Trichodina
Fish,Neon Tetra Fish,5.8,2.53,Bacterial Gill Disease,"Laboured breathing, Gills inflamed",Aeration improvement,Trichodina
Fish,Neon Tetra Fish,8.9,1.15,Ammonia Poisoning,Swimming at surface,Water changes,Trichodina
Fish,Neon Tetra Fish,3.6,1.12,Fungal Infection,White cotton-like patches,Improved water quality,Trichodina
Fish,Neon Tetra Fish,7.6,0.7,Ammonia Poisoning,"Swimming at surface, Red or inflamed gills",Water changes,Trichodina
Fish,Neon Tetra Fish,1.4,0.2,Fungal Infection,White cotton-like patches,Antifungal medication,Trichodina
Fish,Neon Tetra Fish,7.0,2.81,Gill Flukes,Rapid breathing,Salt baths,Trichodina
Fish,Neon Tetra Fish,0.7,0.11,Gill Flukes,"Rapid breathing, Flashing against objects",Salt baths,Trichodina
Fish,Neon Tetra Fish,1.2,0.22,Ammonia Poisoning,Red or inflamed gills,Ammonia remover,Trichodina
Fish,Neon Tetra Fish,6.3,1.53,Gill Flukes,"Flashing against objects, Rapid breathing",Salt baths,Trichodina
Fish,Neon Tetra Fish,6.8,2.02,Ammonia Poisoning,Red or inflamed gills,Water changes,Trichodina
Fish,Neon Tetra Fish,8.0,2.51,Bacterial Gill Disease,Laboured breathing,Antibiotics,Trichodina
Fish,Neon Tetra Fish,3.7,0.99,Bacterial Gill Disease,"Gills inflamed, Laboured breathing",Antibiotics,Trichodina
Fish,Neon Tetra Fish,0.9,0.36,Bacterial Gill Disease,Laboured breathing,Antibiotics,Trichodina
Fish,Neon Tetra Fish,5.4,4.33,Digestive Issues,Swollen abdomen,Fasting,Hexamita
Fish,Neon Tetra Fish,9.4,4.62,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,7.3,4.33,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,7.9,2.89,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,6.5,3.53,Bacterial Infection,Fin rot,Antibiotics,Hexamita
Fish,Neon Tetra Fish,6.4,4.26,Parasitic Infestation,White spots,Water change,Hexamita
Fish,Neon Tetra Fish,0.4,2.91,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,2.9,4.63,Parasitic Infestation,White spots,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,6.8,4.7,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,8.8,2.47,Parasitic Infestation,Erratic swimming,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,0.3,0.27,Digestive Issues,Swollen abdomen,Fasting,Hexamita
Fish,Neon Tetra Fish,2.3,0.38,Bacterial Infection,Fin rot,Antibiotics,Hexamita
Fish,Neon Tetra Fish,4.3,2.36,Bacterial Infection,Fin rot,Salt bath,Hexamita
Fish,Neon Tetra Fish,4.1,0.61,Bacterial Infection,Fin rot,Salt bath,Hexamita
Fish,Neon Tetra Fish,2.2,2.88,Digestive Issues,Swollen abdomen,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,6.4,1.13,Parasitic Infestation,White spots,Water change,Hexamita
Fish,Neon Tetra Fish,5.7,3.16,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,9.5,4.71,Digestive Issues,Swollen abdomen,Fasting,Hexamita
Fish,Neon Tetra Fish,2.5,2.31,Digestive Issues,Swollen abdomen,Fasting,Hexamita
Fish,Neon Tetra Fish,9.7,1.31,Parasitic Infestation,White spots,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,9.3,4.9,Parasitic Infestation,Erratic swimming,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,0.4,4.82,Bacterial Infection,Fin rot,Antibiotics,Hexamita
Fish,Neon Tetra Fish,7.7,2.79,Digestive Issues,Swollen abdomen,Fasting,Hexamita
Fish,Neon Tetra Fish,7.0,1.43,Digestive Issues,Loss of appetite,Fasting,Hexamita
Fish,Neon Tetra Fish,8.9,4.47,Parasitic Infestation,White spots,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,6.5,1.29,Parasitic Infestation,Erratic swimming,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,1.0,1.23,Parasitic Infestation,Erratic swimming,Water change,Hexamita
Fish,Neon Tetra Fish,7.8,4.95,Bacterial Infection,Cloudy eyes,Antibiotics,Hexamita
Fish,Neon Tetra Fish,8.6,3.55,Parasitic Infestation,White spots,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,2.3,4.26,Bacterial Infection,Fin rot,Antibiotics,Hexamita
Fish,Neon Tetra Fish,8.9,1.87,Digestive Issues,Loss of appetite,Fasting,Hexamita
Fish,Neon Tetra Fish,8.0,1.4,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,1.4,4.61,Digestive Issues,Swollen abdomen,Fasting,Hexamita
Fish,Neon Tetra Fish,3.1,0.64,Digestive Issues,Swollen abdomen,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,4.5,1.16,Digestive Issues,Swollen abdomen,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,8.8,3.42,Bacterial Infection,Cloudy eyes,Antibiotics,Hexamita
Fish,Neon Tetra Fish,2.5,2.05,Parasitic Infestation,Erratic swimming,Water change,Hexamita
Fish,Neon Tetra Fish,7.8,4.67,Parasitic Infestation,White spots,Water change,Hexamita
Fish,Neon Tetra Fish,7.0,1.7,Parasitic Infestation,Erratic swimming,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,2.7,4.11,Parasitic Infestation,Erratic swimming,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,6.8,3.8,Digestive Issues,Swollen abdomen,Fasting,Hexamita
Fish,Neon Tetra Fish,0.3,1.02,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,8.3,4.78,Digestive Issues,Loss of appetite,Fasting,Hexamita
Fish,Neon Tetra Fish,4.7,2.16,Bacterial Infection,Cloudy eyes,Antibiotics,Hexamita
Fish,Neon Tetra Fish,5.8,1.03,Parasitic Infestation,Erratic swimming,Water change,Hexamita
Fish,Neon Tetra Fish,0.5,2.39,Bacterial Infection,Fin rot,Salt bath,Hexamita
Fish,Neon Tetra Fish,3.7,2.15,Digestive Issues,Loss of appetite,Fasting,Hexamita
Fish,Neon Tetra Fish,9.1,2.64,Parasitic Infestation,White spots,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,9.5,3.96,Parasitic Infestation,White spots,Water change,Hexamita
Fish,Neon Tetra Fish,1.6,3.12,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,0.9,3.74,Parasitic Infestation,White spots,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,6.4,4.75,Bacterial Infection,Fin rot,Salt bath,Hexamita
Fish,Neon Tetra Fish,9.5,1.19,Bacterial Infection,Cloudy eyes,Salt bath,Hexamita
Fish,Neon Tetra Fish,8.1,3.99,Bacterial Infection,Fin rot,Antibiotics,Hexamita
Fish,Neon Tetra Fish,4.0,0.42,Bacterial Infection,Cloudy eyes,Antibiotics,Hexamita
Fish,Neon Tetra Fish,3.9,1.78,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,3.0,4.19,Digestive Issues,Loss of appetite,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,5.8,4.99,Bacterial Infection,Cloudy eyes,Antibiotics,Hexamita
Fish,Neon Tetra Fish,8.2,1.17,Parasitic Infestation,Erratic swimming,Water change,Hexamita
Fish,Neon Tetra Fish,7.8,1.86,Parasitic Infestation,Erratic swimming,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,7.7,1.36,Digestive Issues,Swollen abdomen,Probiotic supplement,Hexamita
Fish,Neon Tetra Fish,0.3,1.0,Parasitic Infestation,White spots,Water change,Hexamita
Fish,Neon Tetra Fish,0.9,2.56,Bacterial Infection,Fin rot,Salt bath,Hexamita
Fish,Neon Tetra Fish,6.9,4.85,Digestive Issues,Loss of appetite,Fasting,Hexamita
Fish,Neon Tetra Fish,7.1,4.39,Bacterial Infection,Cloudy eyes,Antibiotics,Hexamita
Fish,Neon Tetra Fish,5.5,3.04,Parasitic Infestation,Erratic swimming,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,6.3,3.61,Parasitic Infestation,White spots,Water change,Hexamita
Fish,Neon Tetra Fish,0.8,1.69,Parasitic Infestation,White spots,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,2.9,4.32,Parasitic Infestation,Erratic swimming,Water change,Hexamita
Fish,Neon Tetra Fish,3.2,1.06,Digestive Issues,Loss of appetite,Fasting,Hexamita
Fish,Neon Tetra Fish,3.4,2.01,Parasitic Infestation,White spots,Anti-parasitic treatment,Hexamita
Fish,Neon Tetra Fish,8.1,3.98,Digestive Issues,Swollen abdomen,Fasting,Hexamita
Fish,Neon Tetra Fish,3.1,2.91,Bacterial Infection,Cloudy eyes,Antibiotics,Hexamita
Fish,Neon Tetra Fish,4.1,4.69,Parasitic Infestation,White spots,Water change,Hexamita
